"Município";"População de 15 anos ou mais"
"410775 FIGUEIRA";6122
"410780 FLORAI";3965
"410790 FLORESTA";3131
"410800 FLORESTOPOLIS";7664
"410810 FLORIDA";1468
"410820 FORMOSA DO OESTE";10538
"410830 FOZ DO IGUACU";117722
"410832 FRANCISCO ALVES";6280
"410840 FRANCISCO BELTRAO";39825
"410850 GENERAL CARNEIRO";6814
"410855 GODOY MOREIRA";3423
"410860 GOIOERE";29319
"410870 GRANDES RIOS";7437
"410880 GUAIRA";19377
"410890 GUAIRACA";3647
"410900 GUAPIRAMA";2513
"410910 GUAPOREMA";1533
"410920 GUARACI";3798
"410930 GUARANIACU";15780
"410940 GUARAPUAVA";102417
"410950 GUARAQUECABA";4635
"410960 GUARATUBA";11133
"410970 IBAITI";16845
"410975 IBEMA";3726
"410980 IBIPORA";23745
"410990 ICARAIMA";8033
"411000 IGUARACU";3838
"411010 IMBITUVA";16918
"411020 INACIO MARTINS";8293
"411030 INAJA";1701
"411040 INDIANOPOLIS";4700
"411050 IPIRANGA";7627
"411060 IPORA";17683
"411070 IRATI";32208
"411080 IRETAMA";10078
"411090 ITAGUAJE";3223
"411100 ITAMBARACA";6303
"411110 ITAMBE";4257
"411120 ITAPEJARA D'OESTE";6069
"411130 ITAUNA DO SUL";2874
"411140 IVAI";7093
"411150 IVAIPORA";30178
"411160 IVATUBA";1640
"411170 JABOTI";2901
"411180 JACAREZINHO";27058
"411190 JAGUAPITA";7189
"411200 JAGUARIAIVA";15852
"411210 JANDAIA DO SUL";12928
"411220 JANIOPOLIS";6899
"411230 JAPIRA";3101
"411240 JAPURA";5756
"411250 JARDIM ALEGRE";13809
"411260 JARDIM OLINDA";896
"411270 JATAIZINHO";6789
"411275 JESUITAS";8935
"411280 JOAQUIM TAVORA";6604
"411290 JUNDIAI DO SUL";2705
"411295 JURANDA";5685
"411300 JUSSARA";4085
"411310 KALORE";4503
"411320 LAPA";26005
"411330 LARANJEIRAS DO SUL";33483
"411340 LEOPOLIS";3152
"411345 LINDOESTE";4186
"411350 LOANDA";11837
"411360 LOBATO";2529
"411370 LONDRINA";266952
"411373 LUIZIANA";5546
"411375 LUNARDELLI";5011
"411380 LUPIONOPOLIS";3142
"411390 MALLET";7930
"411400 MAMBORE";10481
"411410 MANDAGUACU";10010
"411420 MANDAGUARI";19689
"411430 MANDIRITUBA";24006
"411440 MANGUEIRINHA";14339
"411450 MANOEL RIBAS";7641
"411460 MARECHAL CANDIDO RONDON";34182
"411470 MARIA HELENA";5734
"411480 MARIALVA";15525
"411490 MARILANDIA DO SUL";8618
"411500 MARILENA";4396
"411510 MARILUZ";7148
"411520 MARINGA";167906
"411530 MARIOPOLIS";4177
"411540 MARMELEIRO";10842
"411550 MARUMBI";3420
"411560 MATELANDIA";11136
"411570 MATINHOS";7268
"411580 MEDIANEIRA";25684
"411590 MIRADOR";1499
"411600 MIRASELVA";3513
"411605 MISSAL";7037
"411610 MOREIRA SALES";11208
"411620 MORRETES";8576
"411630 MUNHOZ DE MELO";2527
"411640 NOSSA SENHORA DAS GRACAS";2396
"411650 NOVA ALIANCA DO IVAI";789
"411660 NOVA AMERICA DA COLINA";2486
"411670 NOVA AURORA";10358
"411680 NOVA CANTU";7200
"411690 NOVA ESPERANCA";16770
"411700 NOVA FATIMA";5581
"411710 NOVA LONDRINA";8409
"411720 NOVA OLIMPIA";3763
"411722 NOVA SANTA ROSA";4810
"411725 NOVA PRATA DO IGUACU";7395
"411727 NOVA TEBAS";10295
"411730 ORTIGUEIRA";16840
"411740 OURIZONA";2582
"411745 OURO VERDE DO OESTE";4140
"411750 PAICANDU";14730
"411760 PALMAS";21587
"411770 PALMEIRA";19107
"411780 PALMITAL";14030
"411790 PALOTINA";20909
"411800 PARAISO DO NORTE";5988
"411810 PARANACITY";5627
"411820 PARANAGUA";69929
"411830 PARANAPOEMA";1546
"411840 PARANAVAI";48340
"411850 PATO BRANCO";37036
"411860 PAULA FREITAS";3087
"411870 PAULO FRONTIN";4326
"411880 PEABIRU";9465
"411890 PEROLA";10383
"411900 PEROLA D'OESTE";7942
"411910 PIEN";4861
"411920 PINHALAO";3769
"411930 PINHAO";20626
"411940 PIRAI DO SUL";12546
"411950 PIRAQUARA";67279
"411960 PITANGA";39031
"411970 PLANALTINA DO PARANA";2560
"411980 PLANALTO";10176
"411990 PONTA GROSSA";155811
"412000 PORECATU";11412
"412010 PORTO AMAZONAS";2320
"412020 PORTO RICO";2035
"412030 PORTO VITORIA";2408
"412035 PRANCHITA";5410
"412040 PRESIDENTE CASTELO BRANCO";2448
"412050 PRIMEIRO DE MAIO";8120
"412060 PRUDENTOPOLIS";30329
"412070 QUATIGUA";4077
"412080 QUATRO BARRAS";6340
"412090 QUEDAS DO IGUACU";18806
"412100 QUERENCIA DO NORTE";5974
"412110 QUINTA DO SOL";3688
"412120 QUITANDINHA";9056
"412130 RANCHO ALEGRE";3108
"412140 REALEZA";11228
"412150 REBOUCAS";8416
"412160 RENASCENCA";4819
"412170 RESERVA";15351
"412180 RIBEIRAO CLARO";7627
"412190 RIBEIRAO DO PINHAL";8578
"412200 RIO AZUL";7948
"412210 RIO BOM";2831
"412220 RIO BRANCO DO SUL";23315
"412230 RIO NEGRO";17125
"412240 ROLANDIA";30230
"412250 RONCADOR";11114
"412260 RONDON";5897
"412265 ROSARIO DO IVAI";6045
"412270 SABAUDIA";3622
"412280 SALGADO FILHO";8085
"412290 SALTO DO ITARARE";4217
"412300 SALTO DO LONTRA";9012
"412310 SANTA AMELIA";2985
"412320 SANTA CECILIA DO PAVAO";5738
"412330 SANTA CRUZ DE MONTE CASTELO";6757
"412340 SANTA FE";6010
"412350 SANTA HELENA";12672
"412360 SANTA INES";1376
"412370 SANTA ISABEL DO IVAI";8740
"412380 SANTA IZABEL DO OESTE";8080
"412390 SANTA MARIANA";10054
"412400 SANTANA DO ITARARE";3900
"412402 SANTA TEREZA DO OESTE";3900
"412405 SANTA TEREZINHA DE ITAIPU";8740
"412410 SANTO ANTONIO DA PLATINA";25810
"412420 SANTO ANTONIO DO CAIUA";2105
"412430 SANTO ANTONIO DO PARAISO";1652
"412440 SANTO ANTONIO DO SUDOESTE";12744
"412450 SANTO INACIO";3755
"412460 SAO CARLOS DO IVAI";3375
"412470 SAO JERONIMO DA SERRA";8324
"412480 SAO JOAO";8845
"412490 SAO JOAO DO CAIUA";4020
"412500 SAO JOAO DO IVAI";11151
"412510 SAO JOAO DO TRIUNFO";7579
"412520 SAO JORGE D'OESTE";6771
"412530 SAO JORGE DO IVAI";4324
"412535 SAO JORGE DO PATROCINIO";6151
"412540 SAO JOSE DA BOA VISTA";5418
"412545 SAO JOSE DAS PALMEIRAS";3590
"412550 SAO JOSE DOS PINHAIS";83167
"412560 SAO MATEUS DO SUL";21427
"412570 SAO MIGUEL DO IGUACU";15956
"412580 SAO PEDRO DO IVAI";6170
"412590 SAO PEDRO DO PARANA";2158
"412600 SAO SEBASTIAO DA AMOREIRA";5070
"412610 SAO TOME";3428
"412620 SAPOPEMA";4891
"412625 SARANDI";31734
"412630 SENGES";9311
"412640 SERTANEJA";4542
"412650 SERTANOPOLIS";9926
"412660 SIQUEIRA CAMPOS";9831
"412665 SULINA";3349
"412670 TAMBOARA";3203
"412680 TAPEJARA";7965
"412690 TAPIRA";5782
"412700 TEIXEIRA SOARES";8863
"412710 TELEMACO BORBA";42377
"412720 TERRA BOA";9671
"412730 TERRA RICA";9465
"412740 TERRA ROXA";13614
"412750 TIBAGI";14086
"412760 TIJUCAS DO SUL";6587
"412770 TOLEDO";62560
"412780 TOMAZINA";7702
"412785 TRES BARRAS DO PARANA";9257
"412790 TUNEIRAS DO OESTE";7629
"412795 TUPASSI";5996
"412796 TURVO";8637
"412800 UBIRATA";17848
"412810 UMUARAMA";67903
"412820 UNIAO DA VITORIA";29224
"412830 UNIFLOR";1756
"412840 URAI";9062
"412850 WENCESLAU BRAZ";12345
"412855 VERA CRUZ DO OESTE";7584
"412860 VERE";6561
"412870 VITORINO";4386
"412880 XAMBRE";5971
"420005 ABDON BATISTA";2115
"420010 ABELARDO LUZ";11316
"420020 AGROLANDIA";4840
"420030 AGRONOMICA";2610
"420040 AGUA DOCE";4674
"420050 AGUAS DE CHAPECO";4161
"420060 AGUAS MORNAS";3189
"420070 ALFREDO WAGNER";6357
"420080 ANCHIETA";6005
"420090 ANGELINA";4013
"420100 ANITA GARIBALDI";7130
"420110 ANITAPOLIS";2445
"420120 ANTONIO CARLOS";3914
"420125 APIUNA";5017
"420130 ARAQUARI";10012
"420140 ARARANGUA";32030
"420150 ARMAZEM";4118
"420160 ARROIO TRINTA";2305
"420170 ASCURRA";4195
"420180 ATALANTA";2423
"420190 AURORA";3926
"420200 BALNEARIO CAMBORIU";27620
"420210 BARRA VELHA";8862
"420220 BENEDITO NOVO";5857
"420230 BIGUACU";22168
"420240 BLUMENAU";146455
"420250 BOM JARDIM DA SERRA";2728
"420260 BOM RETIRO";4650
"420270 BOTUVERA";3044
"420280 BRACO DO NORTE";10816
"420290 BRUSQUE";40640
"420300 CACADOR";34806
"420310 CAIBI";4809
"420320 CAMBORIU";16541
"420330 CAMPO ALEGRE";6606
"420340 CAMPO BELO DO SUL";7982
"420350 CAMPO ERE";15321
"420360 CAMPOS NOVOS";27415
"420370 CANELINHA";5412
"420380 CANOINHAS";35591
"420390 CAPINZAL";9157
"420400 CATANDUVAS";7595
"420410 CAXAMBU DO SUL";5652
"420415 CELSO RAMOS";2260
"420420 CHAPECO";78449
"420430 CONCORDIA";43966
"420440 CORONEL FREITAS";7907
"420450 CORUPA";7184
"420455 CORREIA PINTO";11184
"420460 CRICIUMA";96166
"420470 CUNHA PORA";7521
"420480 CURITIBANOS";27134
"420490 DESCANSO";10915
"420500 DIONISIO CERQUEIRA";8501
"420510 DONA EMMA";2373
"420515 DOUTOR PEDRINHO";2103
"420520 ERVAL VELHO";3160
"420530 FAXINAL DOS GUEDES";5920
"420540 FLORIANOPOLIS";177190
"420545 FORQUILHINHA";8918
"420550 FRAIBURGO";16989
"420560 GALVAO";4687
"420570 GAROPABA";6709
"420580 GARUVA";5427
"420590 GASPAR";24073
"420600 GOVERNADOR CELSO RAMOS";6616
"420610 GRAO PARA";3541
"420620 GRAVATAL";5636
"420630 GUABIRUBA";7028
"420640 GUARACIABA";8266
"420650 GUARAMIRIM";11673
"420660 GUARUJA DO SUL";3141
"420670 HERVAL D'OESTE";11930
"420680 IBICARE";2699
"420690 IBIRAMA";9464
"420700 ICARA";24512
"420710 ILHOTA";6260
"420720 IMARUI";10340
"420730 IMBITUBA";20659
"420740 IMBUIA";2990
"420750 INDAIAL";20802
"420760 IPIRA";3292
"420765 IPORA DO OESTE";5150
"420770 IPUMIRIM";4834
"420775 IRACEMINHA";3803
"420780 IRANI";4787
"420790 IRINEOPOLIS";6140
"420800 ITA";5405
"420810 ITAIOPOLIS";16426
"420820 ITAJAI";80117
"420830 ITAPEMA";7866
"420840 ITAPIRANGA";13800
"420845 ITAPOA";2484
"420850 ITUPORANGA";13700
"420860 JABORA";3047
"420870 JACINTO MACHADO";7623
"420880 JAGUARUNA";12157
"420890 JARAGUA DO SUL";52179
"420900 JOACABA";19591
"420910 JOINVILLE";230611
"420915 JOSE BOITEUX";2554
"420920 LACERDOPOLIS";1500
"420930 LAGES";99769
"420940 LAGUNA";30678
"420950 LAURENTINO";2981
"420960 LAURO MULLER";9175
"420970 LEBON REGIS";6642
"420980 LEOBERTO LEAL";2693
"420985 LINDOIA DO SUL";3522
"420990 LONTRAS";5064
"421000 LUIZ ALVES";4358
"421010 MAFRA";31000
"421020 MAJOR GERCINO";2501
"421030 MAJOR VIEIRA";4653
"421040 MARACAJA";3040
"421050 MARAVILHA";15956
"421055 MAREMA";4127
"421060 MASSARANDUBA";7888
"421070 MATOS COSTA";2745
"421080 MELEIRO";6460
"421090 MODELO";6457
"421100 MONDAI";10763
"421110 MONTE CASTELO";5293
"421120 MORRO DA FUMACA";7949
"421130 NAVEGANTES";15372
"421140 NOVA ERECHIM";2061
"421150 NOVA TRENTO";6357
"421160 NOVA VENEZA";7059
"421170 ORLEANS";13436
"421175 OTACILIO COSTA";9597
"421180 OURO";4898
"421190 PALHOCA";44082
"421200 PALMA SOLA";5053
"421210 PALMITOS";12074
"421220 PAPANDUVA";10083
"421230 PAULO LOPES";3638
"421240 PEDRAS GRANDES";3447
"421250 PENHA";8683
"421260 PERITIBA";2130
"421270 PETROLANDIA";4584
"421280 BALNEARIO PICARRAS";5121
"421290 PINHALZINHO";7174
"421300 PINHEIRO PRETO";1649
"421310 PIRATUBA";3167
"421320 POMERODE";13359
"421330 PONTE ALTA";3030
"421340 PONTE SERRADA";7892
"421350 PORTO BELO";7665
"421360 PORTO UNIAO";20112
"421370 POUSO REDONDO";7350
"421380 PRAIA GRANDE";4949
"421390 PRESIDENTE CASTELLO BRANCO";1252
"421400 PRESIDENTE GETULIO";7837
"421410 PRESIDENTE NEREU";1745
"421420 QUILOMBO";12315
"421430 RANCHO QUEIMADO";1631
"421440 RIO DAS ANTAS";3852
"421450 RIO DO CAMPO";4286
"421460 RIO DO OESTE";4829
"421470 RIO DOS CEDROS";6231
"421480 RIO DO SUL";31097
"421490 RIO FORTUNA";2875
"421500 RIO NEGRINHO";18175
"421510 RODEIO";6702
"421520 ROMELANDIA";5834
"421530 SALETE";4473
"421540 SALTO VELOSO";2256
"421550 SANTA CECILIA";7808
"421560 SANTA ROSA DE LIMA";1286
"421565 SANTA ROSA DO SUL";4837
"421570 SANTO AMARO DA IMPERATRIZ";9023
"421580 SAO BENTO DO SUL";32689
"421590 SAO BONIFACIO";2396
"421600 SAO CARLOS";8176
"421610 SAO DOMINGOS";9073
"421620 SAO FRANCISCO DO SUL";18977
"421630 SAO JOAO BATISTA";8721
"421640 SAO JOAO DO SUL";5930
"421650 SAO JOAQUIM";14972
"421660 SAO JOSE";93030
"421670 SAO JOSE DO CEDRO";11193
"421680 SAO JOSE DO CERRITO";7736
"421690 SAO LOURENCO DO OESTE";15046
"421700 SAO LUDGERO";3956
"421710 SAO MARTINHO";2374
"421720 SAO MIGUEL DO OESTE";27374
"421730 SAUDADES";6116
"421740 SCHROEDER";4451
"421750 SEARA";11948
"421755 SERRA ALTA";2521
"421760 SIDEROPOLIS";9110
"421770 SOMBRIO";14657
"421780 TAIO";12737
"421790 TANGARA";7899
"421800 TIJUCAS";12940
"421810 TIMBE DO SUL";3749
"421820 TIMBO";16629
"421825 TIMBO GRANDE";2919
"421830 TRES BARRAS";9509
"421840 TREZE DE MAIO";4128
"421850 TREZE TILIAS";2617
"421860 TROMBUDO CENTRAL";5577
"421870 TUBARAO";64413
"421875 TUNAPOLIS";3563
"421880 TURVO";8299
"421885 UNIAO DO OESTE";4570
"421890 URUBICI";7646
"421895 URUPEMA";1710
"421900 URUSSANGA";19974
"421910 VARGEAO";1800
"421920 VIDAL RAMOS";4835
"421930 VIDEIRA";24181
"421935 VITOR MEIRELES";3854
"421940 WITMARSUM";2371
"421950 XANXERE";24604
"421960 XAVANTINA";3334
"421970 XAXIM";13944
"430005 AGUA SANTA";2759
"430010 AGUDO";11866
"430020 AJURICABA";7824
"430030 ALECRIM";6943
"430040 ALEGRETE";53820
"430045 ALEGRIA";4238
"430050 ALPESTRE";8446
"430055 ALTO ALEGRE";1561
"430060 ALVORADA";91995
"430063 AMARAL FERRADOR";4114
"430066 ANDRE DA ROCHA";761
"430070 ANTA GORDA";5056
"430080 ANTONIO PRADO";8020
"430090 ARATIBA";7631
"430100 ARROIO DO MEIO";13752
"430105 ARROIO DO SAL";2022
"430110 ARROIO DOS RATOS";8154
"430120 ARROIO DO TIGRE";10351
"430130 ARROIO GRANDE";12748
"430140 ARVOREZINHA";8476
"430150 AUGUSTO PESTANA";6364
"430155 AUREA";5183
"430160 BAGE";81516
"430165 BARAO";4917
"430170 BARAO DE COTEGIPE";5303
"430180 BARRACAO";4050
"430190 BARRA DO RIBEIRO";8236
"430200 BARROS CASSAL";8548
"430210 BENTO GONCALVES";57014
"430220 BOA VISTA DO BURICA";6326
"430230 BOM JESUS";10784
"430235 BOM PRINCIPIO";5335
"430240 BOM RETIRO DO SUL";8137
"430245 BOQUEIRAO DO LEAO";4784
"430250 BOSSOROCA";5399
"430260 BRAGA";3206
"430265 BROCHIER";4647
"430270 BUTIA";17005
"430280 CACAPAVA DO SUL";24507
"430290 CACEQUI";10808
"430300 CACHOEIRA DO SUL";62561
"430310 CACHOEIRINHA";59717
"430320 CACIQUE DOBLE";3934
"430330 CAIBATE";5341
"430340 CAICARA";4046
"430350 CAMAQUA";42773
"430355 CAMARGO";1869
"430360 CAMBARA DO SUL";4651
"430370 CAMPINA DAS MISSOES";5604
"430380 CAMPINAS DO SUL";6065
"430390 CAMPO BOM";32932
"430400 CAMPO NOVO";6023
"430410 CAMPOS BORGES";2588
"430420 CANDELARIA";20302
"430430 CANDIDO GODOI";5267
"430440 CANELA";16325
"430450 CANGUCU";36506
"430460 CANOAS";189846
"430463 CAPAO DA CANOA";16060
"430466 CAPAO DO LEAO";12510
"430468 CAPELA DE SANTANA";4987
"430470 CARAZINHO";40165
"430480 CARLOS BARBOSA";11524
"430490 CASCA";7526
"430495 CASEIROS";2047
"430500 CATUIPE";7872
"430510 CAXIAS DO SUL";203999
"430513 CERRO BRANCO";2822
"430515 CERRO GRANDE";1890
"430517 CERRO GRANDE DO SUL";5454
"430520 CERRO LARGO";13359
"430530 CHAPADA";7479
"430535 CHARQUEADAS";15869
"430540 CHIAPETTA";4464
"430545 CIDREIRA";5809
"430550 CIRIACO";4857
"430560 COLORADO";3183
"430570 CONDOR";4405
"430580 CONSTANTINA";10156
"430590 CORONEL BICACO";6228
"430595 COTIPORA";3100
"430600 CRISSIUMAL";12516
"430605 CRISTAL";4276
"430610 CRUZ ALTA";46587
"430620 CRUZEIRO DO SUL";7803
"430630 DAVID CANABARRO";3526
"430635 DEZESSEIS DE NOVEMBRO";2559
"430640 DOIS IRMAOS";13547
"430645 DOIS LAJEADOS";4103
"430650 DOM FELICIANO";8660
"430660 DOM PEDRITO";26627
"430670 DONA FRANCISCA";2517
"430673 DOUTOR MAURICIO CARDOSO";5163
"430676 ELDORADO DO SUL";11490
"430680 ENCANTADO";13066
"430690 ENCRUZILHADA DO SUL";15420
"430693 ENTRE-IJUIS";6972
"430695 ENTRE RIOS DO SUL";2707
"430697 EREBANGO";2156
"430700 ERECHIM";50208
"430705 ERNESTINA";2643
"430710 HERVAL";5209
"430720 ERVAL GRANDE";4631
"430730 ERVAL SECO";8254
"430740 ESMERALDA";4039
"430750 ESPUMOSO";11640
"430755 ESTACAO";3941
"430760 ESTANCIA VELHA";19099
"430770 ESTEIO";48324
"430780 ESTRELA";18794
"430783 EUGENIO DE CASTRO";2447
"430786 FAGUNDES VARELA";1939
"430790 FARROUPILHA";31993
"430800 FAXINAL DO SOTURNO";6488
"430805 FAXINALZINHO";1979
"430810 FELIZ";11494
"430820 FLORES DA CUNHA";14443
"430830 FONTOURA XAVIER";7618
"430840 FORMIGUEIRO";5517
"430845 FORTALEZA DOS VALOS";3231
"430850 FREDERICO WESTPHALEN";16591
"430860 GARIBALDI";18924
"430870 GAURAMA";4724
"430880 GENERAL CAMARA";8201
"430890 GETULIO VARGAS";13874
"430900 GIRUA";18116
"430905 GLORINHA";3302
"430910 GRAMADO";15439
"430920 GRAVATAI";120165
"430925 GUABIJU";1217
"430930 GUAIBA";55716
"430940 GUAPORE";14083
"430950 GUARANI DAS MISSOES";8018
"430955 HARMONIA";2288
"430960 HORIZONTINA";11795
"430970 HUMAITA";4258
"430975 IBARAMA";3440
"430980 IBIACA";4225
"430990 IBIRAIARAS";5446
"430995 IBIRAPUITA";3792
"431000 IBIRUBA";12797
"431010 IGREJINHA";14137
"431020 IJUI";51851
"431030 ILOPOLIS";2594
"431033 IMBE";4721
"431036 IMIGRANTE";2993
"431040 INDEPENDENCIA";5214
"431043 IPE";4169
"431046 IPIRANGA DO SUL";1740
"431050 IRAI";7476
"431055 ITACURUBI";2322
"431060 ITAQUI";26327
"431070 ITATIBA DO SUL";4245
"431075 IVORA";1780
"431080 IVOTI";11165
"431085 JABOTICABA";3632
"431090 JACUTINGA";4510
"431100 JAGUARAO";19659
"431110 JAGUARI";9079
"431112 JAQUIRANA";2673
"431115 JOIA";5115
"431120 JULIO DE CASTILHOS";16980
"431125 LAGOAO";3937
"431130 LAGOA VERMELHA";20036
"431140 LAJEADO";44749
"431150 LAVRAS DO SUL";6305
"431160 LIBERATO SALZANO";5417
"431170 MACHADINHO";4882
"431180 MARAU";17717
"431190 MARCELINO RAMOS";4845
"431200 MARIANO MORO";2073
"431210 MATA";3888
"431220 MAXIMILIANO DE ALMEIDA";4333
"431230 MIRAGUAI";3933
"431235 MONTAURI";1309
"431240 MONTENEGRO";34031
"431245 MORRO REDONDO";4523
"431250 MOSTARDAS";6285
"431260 MUCUM";5367
"431265 NAO-ME-TOQUE";9906
"431270 NONOAI";13142
"431275 NOVA ALVORADA";1831
"431280 NOVA ARACA";2129
"431290 NOVA BASSANO";4913
"431300 NOVA BRESCIA";3723
"431303 NOVA ESPERANCA DO SUL";2523
"431306 NOVA HARTZ";6810
"431310 NOVA PALMA";5212
"431320 NOVA PETROPOLIS";12388
"431330 NOVA PRATA";10800
"431335 NOVA ROMA DO SUL";2267
"431340 NOVO HAMBURGO";141861
"431350 OSORIO";25268
"431360 PAIM FILHO";3715
"431365 PALMARES DO SUL";7670
"431370 PALMEIRA DAS MISSOES";34554
"431380 PALMITINHO";7480
"431390 PANAMBI";20012
"431395 PANTANO GRANDE";6917
"431400 PARAI";3647
"431402 PARAISO DO SUL";4837
"431405 PAROBE";21321
"431410 PASSO FUNDO";98785
"431415 PAVERAMA";5308
"431420 PEDRO OSORIO";10899
"431430 PEJUCARA";2784
"431440 PELOTAS";207049
"431445 PINHAL";1763
"431450 PINHEIRO MACHADO";10996
"431455 PIRAPO";2478
"431460 PIRATINI";13048
"431470 PLANALTO";11421
"431475 POCO DAS ANTAS";1146
"431480 PORTAO";13242
"431490 PORTO ALEGRE";910259
"431500 PORTO LUCENA";6655
"431510 PORTO XAVIER";7220
"431513 POUSO NOVO";1422
"431515 PROGRESSO";4764
"431517 PROTASIO ALVES";1673
"431520 PUTINGA";3637
"431530 QUARAI";15443
"431535 QUINZE DE NOVEMBRO";2487
"431540 REDENTORA";5553
"431545 RELVADO";1893
"431550 RESTINGA SECA";10891
"431560 RIO GRANDE";120525
"431570 RIO PARDO";30350
"431575 RIOZINHO";2352
"431580 ROCA SALES";7142
"431590 RODEIO BONITO";7122
"431600 ROLANTE";9486
"431610 RONDA ALTA";7921
"431620 RONDINHA";5138
"431630 ROQUE GONZALES";5925
"431640 ROSARIO DO SUL";28096
"431643 SALDANHA MARINHO";2349
"431645 SALTO DO JACUI";7121
"431650 SALVADOR DO SUL";6032
"431660 SANANDUVA";10263
"431670 SANTA BARBARA DO SUL";6580
"431680 SANTA CRUZ DO SUL";82904
"431690 SANTA MARIA";152539
"431695 SANTA MARIA DO HERVAL";3715
"431700 SANTANA DA BOA VISTA";6311
"431710 SANT'ANA DO LIVRAMENTO";56024
"431720 SANTA ROSA";39627
"431730 SANTA VITORIA DO PALMAR";23285
"431740 SANTIAGO";35854
"431750 SANTO ANGELO";52470
"431760 SANTO ANTONIO DA PATRULHA";29034
"431770 SANTO ANTONIO DAS MISSOES";8910
"431780 SANTO AUGUSTO";11781
"431790 SANTO CRISTO";10486
"431800 SAO BORJA";42591
"431805 SAO DOMINGOS DO SUL";1825
"431810 SAO FRANCISCO DE ASSIS";18596
"431820 SAO FRANCISCO DE PAULA";13065
"431830 SAO GABRIEL";41239
"431840 SAO JERONIMO";18955
"431842 SAO JOAO DA URTIGA";3699
"431844 SAO JORGE";2051
"431846 SAO JOSE DO HERVAL";1552
"431848 SAO JOSE DO HORTENCIO";2075
"431850 SAO JOSE DO NORTE";15671
"431860 SAO JOSE DO OURO";8121
"431870 SAO LEOPOLDO";113427
"431880 SAO LOURENCO DO SUL";29619
"431890 SAO LUIZ GONZAGA";27540
"431900 SAO MARCOS";11266
"431910 SAO MARTINHO";5037
"431915 SAO MIGUEL DAS MISSOES";4954
"431920 SAO NICOLAU";4476
"431930 SAO PAULO DAS MISSOES";5767
"431940 SAO PEDRO DO SUL";14579
"431950 SAO SEBASTIAO DO CAI";12009
"431960 SAO SEPE";19950
"431970 SAO VALENTIM";5172
"431975 SAO VENDELINO";1072
"431980 SAO VICENTE DO SUL";5196
"431990 SAPIRANGA";40082
"432000 SAPUCAIA DO SUL";71068
"432010 SARANDI";14537
"432020 SEBERI";9053
"432023 SEDE NOVA";2500
"432026 SEGREDO";4630
"432030 SELBACH";3267
"432040 SERAFINA CORREA";6135
"432050 SERTAO";6126
"432060 SEVERIANO DE ALMEIDA";3061
"432065 SILVEIRA MARTINS";1772
"432070 SOBRADINHO";13734
"432080 SOLEDADE";20444
"432090 TAPEJARA";13221
"432100 TAPERA";7634
"432110 TAPES";13740
"432120 TAQUARA";29364
"432130 TAQUARI";17471
"432132 TAQUARUCU DO SUL";2034
"432135 TAVARES";3800
"432140 TENENTE PORTELA";15287
"432143 TERRA DE AREIA";7231
"432145 TEUTONIA";12867
"432150 TORRES";25187
"432160 TRAMANDAI";13005
"432163 TRES ARROIOS";2508
"432166 TRES CACHOEIRAS";5401
"432170 TRES COROAS";10495
"432180 TRES DE MAIO";18472
"432185 TRES PALMEIRAS";3196
"432190 TRES PASSOS";27701
"432195 TRINDADE DO SUL";4417
"432200 TRIUNFO";12297
"432210 TUCUNDUVA";8942
"432215 TUNAS";2678
"432220 TUPANCIRETA";15954
"432225 TUPANDI";1651
"432230 TUPARENDI";8907
"432240 URUGUAIANA";77165
"432250 VACARIA";40586
"432255 VANINI";1366
"432260 VENANCIO AIRES";39911
"432270 VERA CRUZ";12873
"432280 VERANOPOLIS";12374
"432290 VIADUTOS";6236
"432300 VIAMAO";112081
"432310 VICENTE DUTRA";4087
"432320 VICTOR GRAEFF";2797
"432330 VILA FLORES";2026
"432340 VILA MARIA";2919
"432350 VISTA ALEGRE";2100
"432360 VISTA ALEGRE DO PRATA";1352
"432370 VISTA GAUCHA";1907
"500020 AGUA CLARA";3493
"500060 AMAMBAI";15809
"500070 ANASTACIO";12181
"500080 ANAURILANDIA";4519
"500085 ANGELICA";5685
"500090 ANTONIO JOAO";3948
"500100 APARECIDA DO TABOADO";10247
"500110 AQUIDAUANA";25006
"500124 ARAL MOREIRA";4777
"500150 BANDEIRANTES";3966
"500190 BATAGUASSU";7125
"500200 BATAYPORA";5086
"500210 BELA VISTA";11695
"500215 BODOQUENA";4164
"500220 BONITO";9267
"500230 BRASILANDIA";6467
"500240 CAARAPO";14075
"500260 CAMAPUA";9856
"500270 CAMPO GRANDE";344683
"500280 CARACOL";2445
"500290 CASSILANDIA";12017
"500295 CHAPADAO DO SUL";3413
"500310 CORGUINHO";2299
"500315 CORONEL SAPUCAIA";6566
"500320 CORUMBA";54061
"500325 COSTA RICA";8716
"500330 COXIM";20937
"500345 DEODAPOLIS";8839
"500348 DOIS IRMAOS DO BURITI";5313
"500350 DOURADINA";3084
"500370 DOURADOS";86966
"500375 ELDORADO";6927
"500380 FATIMA DO SUL";14772
"500400 GLORIA DE DOURADOS";7984
"500410 GUIA LOPES DA LAGUNA";5910
"500430 IGUATEMI";6693
"500440 INOCENCIA";3893
"500450 ITAPORA";10212
"500460 ITAQUIRAI";7407
"500470 IVINHEMA";20049
"500490 JARAGUARI";2975
"500500 JARDIM";12210
"500510 JATEI";3098
"500515 JUTI";3124
"500520 LADARIO";7362
"500540 MARACAJU";14119
"500560 MIRANDA";12184
"500568 MUNDO NOVO";14380
