"Município";"População de 15 anos ou mais"
"330500 SAO JOAO DA BARRA";20020
"330510 SAO JOAO DE MERITI";327299
"330513 SAO JOSE DE UBA";4776
"330515 SAO JOSE DO VALE DO RIO PRETO";13576
"330520 SAO PEDRO DA ALDEIA";44651
"330530 SAO SEBASTIAO DO ALTO";6192
"330540 SAPUCAIA";12638
"330550 SAQUAREMA";37524
"330555 SEROPEDICA";45720
"330560 SILVA JARDIM";14587
"330570 SUMIDOURO";10127
"330575 TANGUA";18509
"330580 TERESOPOLIS";100591
"330590 TRAJANO DE MORAES";7443
"330600 TRES RIOS";52980
"330610 VALENCA";48871
"330615 VARRE-SAI";5526
"330620 VASSOURAS";22652
"330630 VOLTA REDONDA";181654
"350010 ADAMANTINA";25510
"350020 ADOLFO";2753
"350030 AGUAI";20342
"350040 AGUAS DA PRATA";5375
"350050 AGUAS DE LINDOIA";11928
"350055 AGUAS DE SANTA BARBARA";3617
"350060 AGUAS DE SAO PEDRO";1499
"350070 AGUDOS";22645
"350075 ALAMBARI";2564
"350080 ALFREDO MARCONDES";2848
"350090 ALTAIR";2542
"350100 ALTINOPOLIS";11229
"350110 ALTO ALEGRE";3253
"350115 ALUMINIO";10678
"350120 ALVARES FLORENCE";3357
"350130 ALVARES MACHADO";16257
"350140 ALVARO DE CARVALHO";2313
"350150 ALVINLANDIA";2035
"350160 AMERICANA";138672
"350170 AMERICO BRASILIENSE";19813
"350180 AMERICO DE CAMPOS";4273
"350190 AMPARO";45367
"350200 ANALANDIA";2585
"350210 ANDRADINA";40845
"350220 ANGATUBA";13819
"350230 ANHEMBI";3174
"350240 ANHUMAS";2444
"350250 APARECIDA";25217
"350260 APARECIDA D'OESTE";3748
"350270 APIAI";17777
"350275 ARACARIGUAMA";7517
"350280 ARACATUBA";129102
"350290 ARACOIABA DA SERRA";14638
"350300 ARAMINA";3523
"350310 ARANDU";4163
"350315 ARAPEI";1861
"350320 ARARAQUARA";138967
"350330 ARARAS";76673
"350335 ARCO-IRIS";1596
"350340 AREALVA";5502
"350350 AREIAS";2367
"350360 AREIOPOLIS";6913
"350370 ARIRANHA";5593
"350380 ARTUR NOGUEIRA";23719
"350390 ARUJA";40612
"350395 ASPASIA";1405
"350400 ASSIS";65360
"350410 ATIBAIA";80241
"350420 AURIFLAMA";10125
"350430 AVAI";3169
"350440 AVANHANDAVA";6175
"350450 AVARE";54174
"350460 BADY BASSITT";8571
"350470 BALBINOS";964
"350480 BALSAMO";5707
"350490 BANANAL";6996
"350500 BARAO DE ANTONINA";2007
"350510 BARBOSA";4120
"350520 BARIRI";21179
"350530 BARRA BONITA";26872
"350535 BARRA DO CHAPEU";3190
"350540 BARRA DO TURVO";5014
"350550 BARRETOS";77125
"350560 BARRINHA";16519
"350570 BARUERI";144510
"350580 BASTOS";14819
"350590 BATATAIS";37882
"350600 BAURU";234089
"350610 BEBEDOURO";54818
"350620 BENTO DE ABREU";1767
"350630 BERNARDINO DE CAMPOS";7834
"350635 BERTIOGA";20501
"350640 BILAC";4697
"350650 BIRIGUI";71538
"350660 BIRITIBA-MIRIM";16834
"350670 BOA ESPERANCA DO SUL";8737
"350680 BOCAINA";6936
"350690 BOFETE";5186
"350700 BOITUVA";24578
"350710 BOM JESUS DOS PERDOES";9329
"350715 BOM SUCESSO DE ITARARE";2012
"350720 BORA";537
"350730 BORACEIA";2733
"350740 BORBOREMA";10011
"350745 BOREBI";1339
"350750 BOTUCATU";80386
"350760 BRAGANCA PAULISTA";91991
"350770 BRAUNA";3339
"350775 BREJO ALEGRE";1560
"350780 BRODOWSKI";12466
"350790 BROTAS";13767
"350800 BURI";11702
"350810 BURITAMA";10263
"350820 BURITIZAL";2764
"350830 CABRALIA PAULISTA";3172
"350840 CABREUVA";22572
"350850 CACAPAVA";55244
"350860 CACHOEIRA PAULISTA";19677
"350870 CACONDE";12570
"350880 CAFELANDIA";11635
"350890 CAIABU";2971
"350900 CAIEIRAS";50001
"350910 CAIUA";2994
"350920 CAJAMAR";34940
"350925 CAJATI";18996
"350930 CAJOBI";6726
"350940 CAJURU";14993
"350945 CAMPINA DO MONTE ALEGRE";3636
"350950 CAMPINAS";728253
"350960 CAMPO LIMPO PAULISTA";44758
"350970 CAMPOS DO JORDAO";29994
"350980 CAMPOS NOVOS PAULISTA";3050
"350990 CANANEIA";8187
"350995 CANAS";2515
"351000 CANDIDO MOTA";21297
"351010 CANDIDO RODRIGUES";2045
"351015 CANITAR";2378
"351020 CAPAO BONITO";31590
"351030 CAPELA DO ALTO";9702
"351040 CAPIVARI";29656
"351050 CARAGUATATUBA";55667
"351060 CARAPICUIBA";241753
"351070 CARDOSO";8624
"351080 CASA BRANCA";18316
"351090 CASSIA DOS COQUEIROS";2046
"351100 CASTILHO";10799
"351110 CATANDUVA";80616
"351120 CATIGUA";4918
"351130 CEDRAL";5192
"351140 CERQUEIRA CESAR";10895
"351150 CERQUILHO";21947
"351160 CESARIO LANGE";8576
"351170 CHARQUEADA";9290
"351190 CLEMENTINA";3843
"351200 COLINA";12045
"351210 COLOMBIA";3924
"351220 CONCHAL";15642
"351230 CONCHAS";10933
"351240 CORDEIROPOLIS";12771
"351250 COROADOS";3209
"351260 CORONEL MACEDO";3847
"351270 CORUMBATAI";2706
"351280 COSMOPOLIS";32147
"351290 COSMORAMA";5700
"351300 COTIA";103674
"351310 CRAVINHOS";20501
"351320 CRISTAIS PAULISTA";4613
"351330 CRUZALIA";1966
"351340 CRUZEIRO";53707
"351350 CUBATAO";76793
"351360 CUNHA";16042
"351370 DESCALVADO";21367
"351380 DIADEMA";254183
"351385 DIRCE REIS";1223
"351390 DIVINOLANDIA";8754
"351400 DOBRADA";4965
"351410 DOIS CORREGOS";16617
"351420 DOLCINOPOLIS";1648
"351430 DOURADO";6522
"351440 DRACENA";31289
"351450 DUARTINA";9358
"351460 DUMONT";4581
"351470 ECHAPORA";4878
"351480 ELDORADO";9055
"351490 ELIAS FAUSTO";9722
"351492 ELISIARIO";1968
"351495 EMBAUBA";1889
"351500 EMBU DAS ARTES";141490
"351510 EMBU-GUACU";38746
"351512 EMILIANOPOLIS";2210
"351515 ENGENHEIRO COELHO";6832
"351518 ESPIRITO SANTO DO PINHAL";30045
"351519 ESPIRITO SANTO DO TURVO";2501
"351520 ESTRELA D'OESTE";6257
"351530 ESTRELA DO NORTE";1853
"351535 EUCLIDES DA CUNHA PAULISTA";6377
"351540 FARTURA";10764
"351550 FERNANDOPOLIS";47140
"351560 FERNANDO PRESTES";4196
"351565 FERNAO";1049
"351570 FERRAZ DE VASCONCELOS";96264
"351580 FLORA RICA";1601
"351590 FLOREAL";2550
"351600 FLORIDA PAULISTA";8193
"351610 FLORINIA";2250
"351620 FRANCA";207702
"351630 FRANCISCO MORATO";87156
"351640 FRANCO DA ROCHA";70159
"351650 GABRIEL MONTEIRO";2118
"351660 GALIA";5646
"351670 GARCA";31528
"351680 GASTAO VIDIGAL";2736
"351685 GAVIAO PEIXOTO";2893
"351690 GENERAL SALGADO";8057
"351700 GETULINA";6981
"351710 GLICERIO";3282
"351720 GUAICARA";6520
"351730 GUAIMBE";3675
"351740 GUAIRA";25565
"351750 GUAPIACU";10485
"351760 GUAPIARA";12967
"351770 GUARA";13446
"351780 GUARACAI";6691
"351790 GUARACI";6331
"351800 GUARANI D'OESTE";1506
"351810 GUARANTA";4015
"351820 GUARARAPES";21612
"351830 GUARAREMA";15360
"351840 GUARATINGUETA";76705
"351850 GUAREI";7211
"351860 GUARIBA";21807
"351870 GUARUJA";186336
"351880 GUARULHOS";752839
"351885 GUATAPARA";4368
"351890 GUZOLANDIA";3122
"351900 HERCULANDIA";5774
"351905 HOLAMBRA";5319
"351907 HORTOLANDIA";105412
"351910 IACANGA";6214
"351920 IACRI";4983
"351925 IARAS";1686
"351930 IBATE";18339
"351940 IBIRA";7161
"351950 IBIRAREMA";4155
"351960 IBITINGA";34869
"351970 IBIUNA";43541
"351980 ICEM";4895
"351990 IEPE";5283
"352000 IGARACU DO TIETE";16236
"352010 IGARAPAVA";19316
"352020 IGARATA";5828
"352030 IGUAPE";19155
"352040 ILHABELA";14503
"352042 ILHA COMPRIDA";4532
"352044 ILHA SOLTEIRA";18169
"352050 INDAIATUBA";107493
"352060 INDIANA";3625
"352070 INDIAPORA";3102
"352080 INUBIA PAULISTA";2428
"352090 IPAUSSU";9105
"352100 IPERO";11980
"352110 IPEUNA";3024
"352115 IPIGUA";2539
"352120 IPORANGA";2909
"352130 IPUA";8605
"352140 IRACEMAPOLIS";11560
"352150 IRAPUA";4964
"352160 IRAPURU";5689
"352170 ITABERA";12872
"352180 ITAI";14744
"352190 ITAJOBI";11010
"352200 ITAJU";2016
"352210 ITANHAEM";50763
"352215 ITAOCA";2152
"352220 ITAPECERICA DA SERRA";88079
"352230 ITAPETININGA";87901
"352240 ITAPEVA";56287
"352250 ITAPEVI";107843
"352260 ITAPIRA";46827
"352265 ITAPIRAPUA PAULISTA";2302
"352270 ITAPOLIS";28362
"352280 ITAPORANGA";10147
"352290 ITAPUI";7516
"352300 ITAPURA";2659
"352310 ITAQUAQUECETUBA";178748
"352320 ITARARE";31772
"352330 ITARIRI";9050
"352340 ITATIBA";60181
"352350 ITATINGA";10444
"352360 ITIRAPINA";8081
"352370 ITIRAPUA";3731
"352380 ITOBI";5321
"352390 ITU";97185
"352400 ITUPEVA";18624
"352410 ITUVERAVA";27077
"352420 JABORANDI";4696
"352430 JABOTICABAL";50135
"352440 JACAREI";139026
"352450 JACI";2994
"352460 JACUPIRANGA";11529
"352470 JAGUARIUNA";21853
"352480 JALES";35317
"352490 JAMBEIRO";2844
"352500 JANDIRA";63160
"352510 JARDINOPOLIS";21956
"352520 JARINU";11937
"352530 JAU";84783
"352540 JERIQUARA";2286
"352550 JOANOPOLIS";7640
"352560 JOAO RAMALHO";2670
"352570 JOSE BONIFACIO";21052
"352580 JULIO MESQUITA";2919
"352585 JUMIRIM";1599
"352590 JUNDIAI";245860
"352600 JUNQUEIROPOLIS";12352
"352610 JUQUIA";13738
"352620 JUQUITIBA";17288
"352630 LAGOINHA";3529
"352640 LARANJAL PAULISTA";16423
"352650 LAVINIA";3792
"352660 LAVRINHAS";4087
"352670 LEME";57640
"352680 LENCOIS PAULISTA";39434
"352690 LIMEIRA";183371
"352700 LINDOIA";4013
"352710 LINS";49787
"352720 LORENA";56412
"352725 LOURDES";1437
"352730 LOUVEIRA";17405
"352740 LUCELIA";13039
"352750 LUCIANOPOLIS";1582
"352760 LUIS ANTONIO";4847
"352770 LUIZIANIA";3130
"352780 LUPERCIO";2981
"352790 LUTECIA";2150
"352800 MACATUBA";11110
"352810 MACAUBAL";5754
"352820 MACEDONIA";2911
"352830 MAGDA";2688
"352840 MAIRINQUE";28124
"352850 MAIRIPORA";42377
"352860 MANDURI";5996
"352870 MARABA PAULISTA";2573
"352880 MARACAI";9504
"352885 MARAPOAMA";1687
"352890 MARIAPOLIS";2866
"352900 MARILIA";145970
"352910 MARINOPOLIS";1608
"352920 MARTINOPOLIS";15735
"352930 MATAO";52367
"352940 MAUA";255887
"352950 MENDONCA";2915
"352960 MERIDIANO";3003
"352965 MESOPOLIS";1448
"352970 MIGUELOPOLIS";13687
"352980 MINEIROS DO TIETE";8185
"352990 MIRACATU";14582
"353000 MIRA ESTRELA";1981
"353010 MIRANDOPOLIS";18261
"353020 MIRANTE DO PARANAPANEMA";11548
"353030 MIRASSOL";36641
"353040 MIRASSOLANDIA";2780
"353050 MOCOCA";47890
"353060 MOGI DAS CRUZES";234199
"353070 MOGI GUACU";90709
"353080 MOGI MIRIM";60471
"353090 MOMBUCA";2120
"353100 MONCOES";1598
"353110 MONGAGUA";23972
"353120 MONTE ALEGRE DO SUL";4797
"353130 MONTE ALTO";33070
"353140 MONTE APRAZIVEL";14446
"353150 MONTE AZUL PAULISTA";14143
"353160 MONTE CASTELO";3118
"353170 MONTEIRO LOBATO";2572
"353180 MONTE MOR";26011
"353190 MORRO AGUDO";17838
"353200 MORUNGABA";7130
"353205 MOTUCA";2740
"353210 MURUTINGA DO SUL";3092
"353215 NANTES";1580
"353220 NARANDIBA";2676
"353230 NATIVIDADE DA SERRA";4922
"353240 NAZARE PAULISTA";10096
"353250 NEVES PAULISTA";7000
"353260 NHANDEARA";8040
"353270 NIPOA";2455
"353280 NOVA ALIANCA";3683
"353282 NOVA CAMPINA";4599
"353284 NOVA CANAA PAULISTA";1925
"353286 NOVA CASTILHO";765
"353290 NOVA EUROPA";5354
"353300 NOVA GRANADA";12572
"353310 NOVA GUATAPORANGA";1587
"353320 NOVA INDEPENDENCIA";1519
"353325 NOVAIS";2305
"353330 NOVA LUZITANIA";2066
"353340 NOVA ODESSA";30999
"353350 NOVO HORIZONTE";24404
"353360 NUPORANGA";4599
"353370 OCAUCU";3022
"353380 OLEO";2191
"353390 OLIMPIA";34409
"353400 ONDA VERDE";2521
"353410 ORIENTE";4394
"353420 ORINDIUVA";2934
"353430 ORLANDIA";26438
"353440 OSASCO";474671
"353450 OSCAR BRESSANE";1964
"353460 OSVALDO CRUZ";22748
"353470 OURINHOS";68914
"353475 OUROESTE";4714
"353480 OURO VERDE";5122
"353490 PACAEMBU";8953
"353500 PALESTINA";7102
"353510 PALMARES PAULISTA";5878
"353520 PALMEIRA D'OESTE";7884
"353530 PALMITAL";15549
"353540 PANORAMA";9563
"353550 PARAGUACU PAULISTA";28483
"353560 PARAIBUNA";11777
"353570 PARAISO";4009
"353580 PARANAPANEMA";10683
"353590 PARANAPUA";2754
"353600 PARAPUA";8313
"353610 PARDINHO";3291
"353620 PARIQUERA-ACU";12150
"353625 PARISI";1500
"353630 PATROCINIO PAULISTA";8155
"353640 PAULICEIA";3637
"353650 PAULINIA";37611
"353657 PAULISTANIA";1335
"353660 PAULO DE FARIA";6115
"353670 PEDERNEIRAS";26030
"353680 PEDRA BELA";4090
"353690 PEDRANOPOLIS";2139
"353700 PEDREGULHO";10501
"353710 PEDREIRA";26165
"353715 PEDRINHAS PAULISTA";2065
"353720 PEDRO DE TOLEDO";6179
"353730 PENAPOLIS";41067
"353740 PEREIRA BARRETO";18249
"353750 PEREIRAS";4602
"353760 PERUIBE";35720
"353770 PIACATU";3422
"353780 PIEDADE";34452
"353790 PILAR DO SUL";16160
"353800 PINDAMONHANGABA";89486
"353810 PINDORAMA";10044
"353820 PINHALZINHO";8105
"353830 PIQUEROBI";2599
"353850 PIQUETE";11141
"353860 PIRACAIA";16485
"353870 PIRACICABA";244925
"353880 PIRAJU";20472
"353890 PIRAJUI";13703
"353900 PIRANGI";7656
"353910 PIRAPORA DO BOM JESUS";8135
"353920 PIRAPOZINHO";15965
"353930 PIRASSUNUNGA";48562
"353940 PIRATININGA";7772
"353950 PITANGUEIRAS";21477
"353960 PLANALTO";2691
"353970 PLATINA";2051
"353980 POA";66862
"353990 POLONI";3792
"354000 POMPEIA";13680
"354010 PONGAI";2861
"354020 PONTAL";20583
"354025 PONTALINDA";2539
"354030 PONTES GESTAL";1909
"354040 POPULINA";3315
"354050 PORANGABA";4886
"354060 PORTO FELIZ";32850
"354070 PORTO FERREIRA";35049
"354075 POTIM";9280
"354080 POTIRENDABA";10737
"354085 PRACINHA";1040
"354090 PRADOPOLIS";9024
"354100 PRAIA GRANDE";138559
"354105 PRATANIA";2750
"354110 PRESIDENTE ALVES";3091
"354120 PRESIDENTE BERNARDES";10306
"354130 PRESIDENTE EPITACIO";28207
"354140 PRESIDENTE PRUDENTE";141202
"354150 PRESIDENTE VENCESLAU";26977
"354160 PROMISSAO";22631
"354165 QUADRA";1958
"354170 QUATA";8335
"354180 QUEIROZ";1570
"354190 QUELUZ";6250
"354200 QUINTANA";4044
"354210 RAFARD";6114
"354220 RANCHARIA";20990
"354230 REDENCAO DA SERRA";2916
"354240 REGENTE FEIJO";12614
"354250 REGINOPOLIS";3542
"354260 REGISTRO";36806
"354270 RESTINGA";3787
"354280 RIBEIRA";2389
"354290 RIBEIRAO BONITO";8026
"354300 RIBEIRAO BRANCO";12976
"354310 RIBEIRAO CORRENTE";2716
"354320 RIBEIRAO DO SUL";3298
"354323 RIBEIRAO DOS INDIOS";1717
"354325 RIBEIRAO GRANDE";5026
"354330 RIBEIRAO PIRES";76590
"354340 RIBEIRAO PRETO";378954
"354350 RIVERSUL";5074
"354360 RIFAINA";2491
"354370 RINCAO";7287
"354380 RINOPOLIS";7843
"354390 RIO CLARO";126637
"354400 RIO DAS PEDRAS";16775
"354410 RIO GRANDE DA SERRA";25591
"354420 RIOLANDIA";5634
"354425 ROSANA";15988
"354430 ROSEIRA";6040
"354440 RUBIACEA";1701
"354450 RUBINEIA";1981
"354460 SABINO";3701
"354470 SAGRES";1778
"354480 SALES";3364
"354490 SALES OLIVEIRA";6845
"354500 SALESOPOLIS";10066
"354510 SALMOURAO";3226
"354515 SALTINHO";4482
"354520 SALTO";66642
"354530 SALTO DE PIRAPORA";23656
"354540 SALTO GRANDE";6150
"354550 SANDOVALINA";2074
"354560 SANTA ADELIA";9971
"354570 SANTA ALBERTINA";4314
"354580 SANTA BARBARA D'OESTE";124698
"354600 SANTA BRANCA";9416
"354610 SANTA CLARA D'OESTE";1582
"354620 SANTA CRUZ DA CONCEICAO";2614
"354625 SANTA CRUZ DA ESPERANCA";1248
"354630 SANTA CRUZ DAS PALMEIRAS";18565
"354640 SANTA CRUZ DO RIO PARDO";30016
"354650 SANTA ERNESTINA";3792
"354660 SANTA FE DO SUL";20208
"354670 SANTA GERTRUDES";11510
"354680 SANTA ISABEL";30535
"354690 SANTA LUCIA";5499
"354700 SANTA MARIA DA SERRA";3256
"354710 SANTA MERCEDES";2050
"354720 SANTANA DA PONTE PENSA";1497
"354730 SANTANA DE PARNAIBA";49763
"354740 SANTA RITA D'OESTE";2110
"354750 SANTA RITA DO PASSA QUATRO";19756
"354760 SANTA ROSA DE VITERBO";15640
"354765 SANTA SALETE";1102
"354770 SANTO ANASTACIO";15363
"354780 SANTO ANDRE";492292
"354790 SANTO ANTONIO DA ALEGRIA";4235
"354800 SANTO ANTONIO DE POSSE";13062
"354805 SANTO ANTONIO DO ARACANGUA";5025
"354810 SANTO ANTONIO DO JARDIM";4574
"354820 SANTO ANTONIO DO PINHAL";4387
"354830 SANTO EXPEDITO";1891
"354840 SANTOPOLIS DO AGUAPEI";2727
"354850 SANTOS";334055
"354860 SAO BENTO DO SAPUCAI";7591
"354870 SAO BERNARDO DO CAMPO";518485
"354880 SAO CAETANO DO SUL";114262
"354890 SAO CARLOS";145767
"354900 SAO FRANCISCO";2161
"354910 SAO JOAO DA BOA VISTA";58792
"354920 SAO JOAO DAS DUAS PONTES";1987
"354925 SAO JOAO DE IRACEMA";1258
"354930 SAO JOAO DO PAU D'ALHO";1655
"354940 SAO JOAQUIM DA BARRA";30949
"354950 SAO JOSE DA BELA VISTA";5562
"354960 SAO JOSE DO BARREIRO";2896
"354970 SAO JOSE DO RIO PARDO";36488
"354980 SAO JOSE DO RIO PRETO";274678
"354990 SAO JOSE DOS CAMPOS";387804
"354995 SAO LOURENCO DA SERRA";7917
"355000 SAO LUIS DO PARAITINGA";7571
"355010 SAO MANUEL";26419
"355020 SAO MIGUEL ARCANJO";20790
"355030 SAO PAULO";7767578
"355040 SAO PEDRO";20510
"355050 SAO PEDRO DO TURVO";4933
"355060 SAO ROQUE";48451
"355070 SAO SEBASTIAO";40558
"355080 SAO SEBASTIAO DA GRAMA";9128
"355090 SAO SIMAO";9694
"355100 SAO VICENTE";219185
"355110 SARAPUI";5454
"355120 SARUTAIA";2563
"355130 SEBASTIANOPOLIS DO SUL";1979
"355140 SERRA AZUL";5047
"355150 SERRANA";22613
"355160 SERRA NEGRA";18095
"355170 SERTAOZINHO";68989
"355180 SETE BARRAS";9035
"355190 SEVERINIA";9555
"355200 SILVEIRAS";3777
"355210 SOCORRO";24717
"355220 SOROCABA";357296
"355230 SUD MENNUCCI";5316
"355240 SUMARE";139738
"355250 SUZANO";157743
"355255 SUZANAPOLIS";2043
"355260 TABAPUA";7934
"355270 TABATINGA";9418
"355280 TABOAO DA SERRA";139673
"355290 TACIBA";3752
"355300 TAGUAI";5419
"355310 TAIACU";4014
"355320 TAIUVA";4120
"355330 TAMBAU";16018
"355340 TANABI";17420
"355350 TAPIRAI";5682
"355360 TAPIRATIBA";9121
"355365 TAQUARAL";1978
"355370 TAQUARITINGA";37673
"355380 TAQUARITUBA";15595
"355385 TAQUARIVAI";2851
"355390 TARABAI";4087
"355395 TARUMA";7658
"355400 TATUI";66352
"355410 TAUBATE";178941
"355420 TEJUPA";3592
"355430 TEODORO SAMPAIO";13592
"355440 TERRA ROXA";5536
"355450 TIETE";23596
"355460 TIMBURI";2001
"355465 TORRE DE PEDRA";1489
"355470 TORRINHA";6610
"355475 TRABIJU";975
"355480 TREMEMBE";23333
"355490 TRES FRONTEIRAS";3945
"355495 TUIUTI";3867
"355500 TUPA";48036
"355510 TUPI PAULISTA";10373
"355520 TURIUBA";1490
"355530 TURMALINA";1810
"355535 UBARANA";2913
"355540 UBATUBA";45143
"355550 UBIRAJARA";2957
"355560 UCHOA";6869
"355570 UNIAO PAULISTA";1029
"355580 URANIA";6799
"355590 URU";1036
"355600 URUPES";9123
"355610 VALENTIM GENTIL";6504
"355620 VALINHOS";63360
"355630 VALPARAISO";12772
"355635 VARGEM";5124
"355640 VARGEM GRANDE DO SUL";26643
"355645 VARGEM GRANDE PAULISTA";22682
"355650 VARZEA PAULISTA";65203
"355660 VERA CRUZ";8145
"355670 VINHEDO";35524
"355680 VIRADOURO";11395
"355690 VISTA ALEGRE DO ALTO";3614
"355695 VITORIA BRASIL";1273
"355700 VOTORANTIM";68074
"355710 VOTUPORANGA";58075
"355715 ZACARIAS";1482
"355720 CHAVANTES";8801
"355730 ESTIVA GERBI";6310
"410010 ABATIA";5769
"410020 ADRIANOPOLIS";4642
"410030 AGUDOS DO SUL";4815
"410040 ALMIRANTE TAMANDARE";57426
"410045 ALTAMIRA DO PARANA";4835
"410050 ALTONIA";14144
"410060 ALTO PARANA";9072
"410070 ALTO PIQUIRI";7560
"410080 ALVORADA DO SUL";6565
"410090 AMAPORA";3085
"410100 AMPERE";10698
"410105 ANAHY";2110
"410110 ANDIRA";15645
"410115 ANGULO";2062
"410120 ANTONINA";13178
"410130 ANTONIO OLINTO";5227
"410140 APUCARANA";78412
"410150 ARAPONGAS";63147
"410160 ARAPOTI";15953
"410165 ARAPUA";2910
"410170 ARARUNA";9364
"410180 ARAUCARIA";63544
"410185 ARIRANHA DO IVAI";2064
"410190 ASSAI";12927
"410200 ASSIS CHATEAUBRIAND";24637
"410210 ASTORGA";17543
"410220 ATALAIA";3006
"410230 BALSA NOVA";7109
"410240 BANDEIRANTES";24000
"410250 BARBOSA FERRAZ";9904
"410260 BARRACAO";6271
"410270 BARRA DO JACARE";2035
"410275 BELA VISTA DA CAROBA";3033
"410280 BELA VISTA DO PARAISO";10866
"410290 BITURUNA";9874
"410300 BOA ESPERANCA";3793
"410302 BOA ESPERANCA DO IGUACU";2074
"410304 BOA VENTURA DE SAO ROQUE";4264
"410305 BOA VISTA DA APARECIDA";5797
"410310 BOCAIUVA DO SUL";6117
"410315 BOM JESUS DO SUL";2863
"410320 BOM SUCESSO";4292
"410322 BOM SUCESSO DO SUL";2400
"410330 BORRAZOPOLIS";6910
"410335 BRAGANEY";4221
"410337 BRASILANDIA DO SUL";2759
"410340 CAFEARA";1773
"410345 CAFELANDIA";7820
"410347 CAFEZAL DO SUL";3403
"410350 CALIFORNIA";5535
"410360 CAMBARA";16649
"410370 CAMBE";63813
"410380 CAMBIRA";4927
"410390 CAMPINA DA LAGOA";11714
"410395 CAMPINA DO SIMAO";2789
"410400 CAMPINA GRANDE DO SUL";23033
"410405 CAMPO BONITO";3328
"410410 CAMPO DO TENENTE";4108
"410420 CAMPO LARGO";65216
"410425 CAMPO MAGRO";13684
"410430 CAMPO MOURAO";56913
"410440 CANDIDO DE ABREU";11852
"410442 CANDOI";9070
"410445 CANTAGALO";8310
"410450 CAPANEMA";13204
"410460 CAPITAO LEONIDAS MARQUES";10102
"410465 CARAMBEI";9863
"410470 CARLOPOLIS";9476
"410480 CASCAVEL";169163
"410490 CASTRO";42051
"410500 CATANDUVAS";6798
"410510 CENTENARIO DO SUL";8427
"410520 CERRO AZUL";10661
"410530 CEU AZUL";7483
"410540 CHOPINZINHO";13981
"410550 CIANORTE";41863
"410560 CIDADE GAUCHA";6699
"410570 CLEVELANDIA";12041
"410580 COLOMBO";123448
"410590 COLORADO";15445
"410600 CONGONHINHAS";5424
"410610 CONSELHEIRO MAIRINCK";2400
"410620 CONTENDA";9261
"410630 CORBELIA";11099
"410640 CORNELIO PROCOPIO";34792
"410645 CORONEL DOMINGOS SOARES";4149
"410650 CORONEL VIVIDA";16296
"410655 CORUMBATAI DO SUL";3461
"410657 CRUZEIRO DO IGUACU";3003
"410660 CRUZEIRO DO OESTE";14871
"410670 CRUZEIRO DO SUL";3394
"410680 CRUZ MACHADO";11824
"410685 CRUZMALTINA";2531
"410690 CURITIBA";1183115
"410700 CURIUVA";8725
"410710 DIAMANTE DO NORTE";4402
"410712 DIAMANTE DO SUL";2316
"410715 DIAMANTE D'OESTE";3316
"410720 DOIS VIZINHOS";22234
"410725 DOURADINA";4528
"410730 DOUTOR CAMARGO";4414
"410740 ENEAS MARQUES";4547
"410750 ENGENHEIRO BELTRAO";10109
"410752 ESPERANCA NOVA";1780
"410753 ENTRE RIOS DO OESTE";2491
"410754 ESPIGAO ALTO DO IGUACU";3504
"410755 FAROL";2750
"410760 FAXINAL";10809
"410765 FAZENDA RIO GRANDE";41035
"410770 FENIX";3476
"410773 FERNANDES PINHEIRO";4208
"410775 FIGUEIRA";6232
"410780 FLORAI";4042
"410785 FLOR DA SERRA DO SUL";3299
"410790 FLORESTA";3788
"410800 FLORESTOPOLIS";8482
"410810 FLORIDA";1848
"410820 FORMOSA DO OESTE";6562
"410830 FOZ DO IGUACU";172511
"410832 FRANCISCO ALVES";4981
"410840 FRANCISCO BELTRAO";47104
"410845 FOZ DO JORDAO";3890
"410850 GENERAL CARNEIRO";8621
"410855 GODOY MOREIRA";2666
"410860 GOIOERE";21330
"410865 GOIOXIM";4898
"410870 GRANDES RIOS";5354
"410880 GUAIRA";20263
"410890 GUAIRACA";4065
"410895 GUAMIRANGA";4686
"410900 GUAPIRAMA";2811
"410910 GUAPOREMA";1578
"410920 GUARACI";3561
"410930 GUARANIACU";11669
"410940 GUARAPUAVA";105386
"410950 GUARAQUECABA";5404
"410960 GUARATUBA";18095
"410965 HONORIO SERPA";4344
"410970 IBAITI";18499
"410975 IBEMA";3763
"410980 IBIPORA";30446
"410990 ICARAIMA";7093
"411000 IGUARACU";2570
"411005 IGUATU";1628
"411007 IMBAU";6374
"411010 IMBITUVA";16650
"411020 INACIO MARTINS";6902
"411030 INAJA";2068
"411040 INDIANOPOLIS";3141
"411050 IPIRANGA";8851
"411060 IPORA";11795
"411065 IRACEMA DO OESTE";2157
"411070 IRATI";37143
"411080 IRETAMA";7834
"411090 ITAGUAJE";3306
"411095 ITAIPULANDIA";4695
"411100 ITAMBARACA";5014
"411110 ITAMBE";4446
"411120 ITAPEJARA D'OESTE";6620
"411125 ITAPERUCU";12466
"411130 ITAUNA DO SUL";3057
"411140 IVAI";7896
"411150 IVAIPORA";23389
"411155 IVATE";4981
"411160 IVATUBA";1886
"411170 JABOTI";3297
"411180 JACAREZINHO";28077
"411190 JAGUAPITA";7881
"411200 JAGUARIAIVA";20923
"411210 JANDAIA DO SUL";14553
"411220 JANIOPOLIS";5709
"411230 JAPIRA";3485
"411240 JAPURA";5830
"411250 JARDIM ALEGRE";8568
"411260 JARDIM OLINDA";1021
