"Município";"População de 15 anos ou mais"
"330450 RIO DAS FLORES";6528
"330452 RIO DAS OSTRAS";80420
"330455 RIO DE JANEIRO";5059983
"330460 SANTA MARIA MADALENA";8014
"330470 SANTO ANTONIO DE PADUA";32181
"330475 SAO FRANCISCO DE ITABAPOANA";31484
"330480 SAO FIDELIS";29741
"330490 SAO GONCALO";791040
"330500 SAO JOAO DA BARRA";25537
"330510 SAO JOAO DE MERITI";353752
"330513 SAO JOSE DE UBA";5572
"330515 SAO JOSE DO VALE DO RIO PRETO";15496
"330520 SAO PEDRO DA ALDEIA";66469
"330530 SAO SEBASTIAO DO ALTO";6989
"330540 SAPUCAIA";13593
"330550 SAQUAREMA";57687
"330555 SEROPEDICA";58887
"330560 SILVA JARDIM";15889
"330570 SUMIDOURO";11616
"330575 TANGUA";23152
"330580 TERESOPOLIS";127361
"330590 TRAJANO DE MORAES";7995
"330600 TRES RIOS";60191
"330610 VALENCA";56425
"330615 VARRE-SAI";7058
"330620 VASSOURAS";26708
"330630 VOLTA REDONDA";206379
"350010 ADAMANTINA";27648
"350020 ADOLFO";2884
"350030 AGUAI";24856
"350040 AGUAS DA PRATA";6146
"350050 AGUAS DE LINDOIA";13714
"350055 AGUAS DE SANTA BARBARA";4314
"350060 AGUAS DE SAO PEDRO";2247
"350070 AGUDOS";26496
"350075 ALAMBARI";3645
"350080 ALFREDO MARCONDES";3210
"350090 ALTAIR";2899
"350100 ALTINOPOLIS";12272
"350110 ALTO ALEGRE";3379
"350115 ALUMINIO";12592
"350120 ALVARES FLORENCE";3280
"350130 ALVARES MACHADO";18384
"350140 ALVARO DE CARVALHO";2459
"350150 ALVINLANDIA";2264
"350160 AMERICANA";171550
"350170 AMERICO BRASILIENSE";26231
"350180 AMERICO DE CAMPOS";4599
"350190 AMPARO";53348
"350200 ANALANDIA";3309
"350210 ANDRADINA";43852
"350220 ANGATUBA";16965
"350230 ANHEMBI";4139
"350240 ANHUMAS";2881
"350250 APARECIDA";27520
"350260 APARECIDA D'OESTE";3596
"350270 APIAI";18398
"350275 ARACARIGUAMA";12369
"350280 ARACATUBA";147193
"350290 ARACOIABA DA SERRA";21096
"350300 ARAMINA";4154
"350310 ARANDU";4638
"350315 ARAPEI";1897
"350320 ARARAQUARA";168570
"350330 ARARAS";94700
"350335 ARCO-IRIS";1562
"350340 AREALVA";6275
"350350 AREIAS";2694
"350360 AREIOPOLIS";7918
"350370 ARIRANHA";6736
"350380 ARTUR NOGUEIRA";34062
"350390 ARUJA";56037
"350395 ASPASIA";1486
"350400 ASSIS";75052
"350410 ATIBAIA";98221
"350420 AURIFLAMA";11584
"350430 AVAI";3746
"350440 AVANHANDAVA";7618
"350450 AVARE";63272
"350460 BADY BASSITT";11581
"350470 BALBINOS";1095
"350480 BALSAMO";6727
"350490 BANANAL";7841
"350500 BARAO DE ANTONINA";2351
"350510 BARBOSA";4860
"350520 BARIRI";24728
"350530 BARRA BONITA";28879
"350535 BARRA DO CHAPEU";3776
"350540 BARRA DO TURVO";5432
"350550 BARRETOS";89693
"350560 BARRINHA";21244
"350570 BARUERI";182056
"350580 BASTOS";15883
"350590 BATATAIS";44814
"350600 BAURU";270839
"350610 BEBEDOURO";59678
"350620 BENTO DE ABREU";2083
"350630 BERNARDINO DE CAMPOS";8495
"350635 BERTIOGA";34456
"350640 BILAC";5794
"350650 BIRIGUI";87108
"350660 BIRITIBA-MIRIM";21362
"350670 BOA ESPERANCA DO SUL";10284
"350680 BOCAINA";8445
"350690 BOFETE";7293
"350700 BOITUVA";37393
"350710 BOM JESUS DOS PERDOES";14990
"350715 BOM SUCESSO DE ITARARE";2487
"350720 BORA";657
"350730 BORACEIA";3298
"350740 BORBOREMA";11564
"350745 BOREBI";1713
"350750 BOTUCATU";100129
"350760 BRAGANCA PAULISTA";115818
"350770 BRAUNA";3992
"350775 BREJO ALEGRE";1998
"350780 BRODOWSKI";16406
"350790 BROTAS";16777
"350800 BURI";13275
"350810 BURITAMA";12341
"350820 BURITIZAL";3283
"350830 CABRALIA PAULISTA";3323
"350840 CABREUVA";30827
"350850 CACAPAVA";65735
"350860 CACHOEIRA PAULISTA";23377
"350870 CACONDE";14069
"350880 CAFELANDIA";13124
"350890 CAIABU";3245
"350900 CAIEIRAS";65429
"350910 CAIUA";3810
"350920 CAJAMAR";47938
"350925 CAJATI";20215
"350930 CAJOBI";7879
"350940 CAJURU";17851
"350945 CAMPINA DO MONTE ALEGRE";4195
"350950 CAMPINAS";865776
"350960 CAMPO LIMPO PAULISTA";56621
"350970 CAMPOS DO JORDAO";35776
"350980 CAMPOS NOVOS PAULISTA";3428
"350990 CANANEIA";8887
"350995 CANAS";3195
"351000 CANDIDO MOTA";23543
"351010 CANDIDO RODRIGUES";2217
"351015 CANITAR";3095
"351020 CAPAO BONITO";34257
"351030 CAPELA DO ALTO";12875
"351040 CAPIVARI";37019
"351050 CARAGUATATUBA";76441
"351060 CARAPICUIBA";279477
"351070 CARDOSO";9453
"351080 CASA BRANCA";20455
"351090 CASSIA DOS COQUEIROS";2062
"351100 CASTILHO";13641
"351110 CATANDUVA";91661
"351120 CATIGUA";5655
"351130 CEDRAL";6433
"351140 CERQUEIRA CESAR";13275
"351150 CERQUILHO";31176
"351160 CESARIO LANGE";11169
"351170 CHARQUEADA";11700
"351190 CLEMENTINA";5481
"351200 COLINA";13658
"351210 COLOMBIA";4645
"351220 CONCHAL";19187
"351230 CONCHAS";12533
"351240 CORDEIROPOLIS";16269
"351250 COROADOS";4136
"351260 CORONEL MACEDO";3795
"351270 CORUMBATAI";2990
"351280 COSMOPOLIS";45053
"351290 COSMORAMA";5938
"351300 COTIA";150624
"351310 CRAVINHOS";24600
"351320 CRISTAIS PAULISTA";5865
"351330 CRUZALIA";1851
"351340 CRUZEIRO";60279
"351350 CUBATAO";89806
"351360 CUNHA";16906
"351370 DESCALVADO";24725
"351380 DIADEMA";294554
"351385 DIRCE REIS";1399
"351390 DIVINOLANDIA";9046
"351400 DOBRADA";5936
"351410 DOIS CORREGOS";19191
"351420 DOLCINOPOLIS";1713
"351430 DOURADO";6976
"351440 DRACENA";34644
"351450 DUARTINA";9921
"351460 DUMONT";6358
"351470 ECHAPORA";4914
"351480 ELDORADO";10285
"351490 ELIAS FAUSTO";11900
"351492 ELISIARIO";2546
"351495 EMBAUBA";1967
"351500 EMBU DAS ARTES";178249
"351510 EMBU-GUACU";46560
"351512 EMILIANOPOLIS";2428
"351515 ENGENHEIRO COELHO";11665
"351518 ESPIRITO SANTO DO PINHAL";33415
"351519 ESPIRITO SANTO DO TURVO";3146
"351520 ESTRELA D'OESTE";6675
"351530 ESTRELA DO NORTE";2034
"351535 EUCLIDES DA CUNHA PAULISTA";7075
"351540 FARTURA";11905
"351550 FERNANDOPOLIS";52948
"351560 FERNANDO PRESTES";4557
"351565 FERNAO";1233
"351570 FERRAZ DE VASCONCELOS";124215
"351580 FLORA RICA";1424
"351590 FLOREAL";2563
"351600 FLORIDA PAULISTA";9083
"351610 FLORINIA";2238
"351620 FRANCA";247102
"351630 FRANCISCO MORATO";110823
"351640 FRANCO DA ROCHA";91834
"351650 GABRIEL MONTEIRO";2240
"351660 GALIA";5560
"351670 GARCA";33982
"351680 GASTAO VIDIGAL";3371
"351685 GAVIAO PEIXOTO";3405
"351690 GENERAL SALGADO";8689
"351700 GETULINA";7474
"351710 GLICERIO";3554
"351720 GUAICARA";8181
"351730 GUAIMBE";4145
"351740 GUAIRA";29479
"351750 GUAPIACU";14362
"351760 GUAPIARA";13161
"351770 GUARA";14813
"351780 GUARACAI";6829
"351790 GUARACI";7703
"351800 GUARANI D'OESTE";1578
"351810 GUARANTA";4811
"351820 GUARARAPES";24547
"351830 GUARAREMA";19711
"351840 GUARATINGUETA";89114
"351850 GUAREI";9015
"351860 GUARIBA";27057
"351870 GUARUJA";219367
"351880 GUARULHOS";915074
"351885 GUATAPARA";5286
"351890 GUZOLANDIA";3650
"351900 HERCULANDIA";6730
"351905 HOLAMBRA";8735
"351907 HORTOLANDIA";143034
"351910 IACANGA";7754
"351920 IACRI";5135
"351925 IARAS";3242
"351930 IBATE";23330
"351940 IBIRA";8832
"351950 IBIRAREMA";5156
"351960 IBITINGA";42637
"351970 IBIUNA";53275
"351980 ICEM";5823
"351990 IEPE";5984
"352000 IGARACU DO TIETE";18144
"352010 IGARAPAVA";21935
"352020 IGARATA";6667
"352030 IGUAPE";21611
"352040 ILHABELA";21119
"352042 ILHA COMPRIDA";6842
"352044 ILHA SOLTEIRA";20493
"352050 INDAIATUBA";158987
"352060 INDIANA";3888
"352070 INDIAPORA";3206
"352080 INUBIA PAULISTA";2883
"352090 IPAUSSU";10593
"352100 IPERO";19547
"352110 IPEUNA";4511
"352115 IPIGUA";3559
"352120 IPORANGA";3087
"352130 IPUA";10818
"352140 IRACEMAPOLIS";15746
"352150 IRAPUA";5710
"352160 IRAPURU";5239
"352170 ITABERA";13380
"352180 ITAI";17065
"352190 ITAJOBI";12026
"352200 ITAJU";2530
"352210 ITANHAEM";65333
"352215 ITAOCA";2397
"352220 ITAPECERICA DA SERRA";110025
"352230 ITAPETININGA";106788
"352240 ITAPEVA";65065
"352250 ITAPEVI";144996
"352260 ITAPIRA";54904
"352265 ITAPIRAPUA PAULISTA";2684
"352270 ITAPOLIS";32274
"352280 ITAPORANGA";10996
"352290 ITAPUI";9387
"352300 ITAPURA";3291
"352310 ITAQUAQUECETUBA";232044
"352320 ITARARE";35900
"352330 ITARIRI";10959
"352340 ITATIBA";80171
"352350 ITATINGA";13318
"352360 ITIRAPINA";9869
"352370 ITIRAPUA";4406
"352380 ITOBI";5895
"352390 ITU";119856
"352400 ITUPEVA";34063
"352410 ITUVERAVA";30714
"352420 JABORANDI";5186
"352430 JABOTICABAL";56761
"352440 JACAREI";163934
"352450 JACI";4307
"352460 JACUPIRANGA";12628
"352470 JAGUARIUNA";34814
"352480 JALES";38627
"352490 JAMBEIRO";4071
"352500 JANDIRA";81077
"352510 JARDINOPOLIS";28700
"352520 JARINU";18260
"352530 JAU";103740
"352540 JERIQUARA";2365
"352550 JOANOPOLIS";9288
"352560 JOAO RAMALHO";3158
"352570 JOSE BONIFACIO";26028
"352580 JULIO MESQUITA";3372
"352585 JUMIRIM";2192
"352590 JUNDIAI";298407
"352600 JUNQUEIROPOLIS";14063
"352610 JUQUIA";13998
"352620 JUQUITIBA";20793
"352630 LAGOINHA";3814
"352640 LARANJAL PAULISTA";20029
"352650 LAVINIA";4126
"352660 LAVRINHAS";4784
"352670 LEME";70826
"352680 LENCOIS PAULISTA";47785
"352690 LIMEIRA";218443
"352700 LINDOIA";5305
"352710 LINS";56823
"352720 LORENA";64158
"352725 LOURDES";1714
"352730 LOUVEIRA";28826
"352740 LUCELIA";14578
"352750 LUCIANOPOLIS";1723
"352760 LUIS ANTONIO";8356
"352770 LUIZIANIA";3981
"352780 LUPERCIO";3327
"352790 LUTECIA";2145
"352800 MACATUBA";12480
"352810 MACAUBAL";6323
"352820 MACEDONIA";2978
"352830 MAGDA";2646
"352840 MAIRINQUE";32791
"352850 MAIRIPORA";62113
"352860 MANDURI";7041
"352870 MARABA PAULISTA";2835
"352880 MARACAI";10508
"352885 MARAPOAMA";2129
"352890 MARIAPOLIS";3149
"352900 MARILIA";171286
"352910 MARINOPOLIS";1692
"352920 MARTINOPOLIS";18060
"352930 MATAO";61503
"352940 MAUA";319179
"352950 MENDONCA";3780
"352960 MERIDIANO";3117
"352965 MESOPOLIS";1480
"352970 MIGUELOPOLIS";15616
"352980 MINEIROS DO TIETE";9329
"352990 MIRACATU";14684
"353000 MIRA ESTRELA";2287
"353010 MIRANDOPOLIS";19760
"353020 MIRANTE DO PARANAPANEMA";13175
"353030 MIRASSOL";43401
"353040 MIRASSOLANDIA";3400
"353050 MOCOCA";52572
"353060 MOGI DAS CRUZES";293978
"353070 MOGI GUACU";108634
"353080 MOGI MIRIM";68910
"353090 MOMBUCA";2486
"353100 MONCOES";1767
"353110 MONGAGUA";33832
"353120 MONTE ALEGRE DO SUL";5773
"353130 MONTE ALTO";37882
"353140 MONTE APRAZIVEL";17718
"353150 MONTE AZUL PAULISTA";15128
"353160 MONTE CASTELO";3306
"353170 MONTEIRO LOBATO";3152
"353180 MONTE MOR";36985
"353190 MORRO AGUDO";22057
"353200 MORUNGABA";9130
"353205 MOTUCA";3346
"353210 MURUTINGA DO SUL";3386
"353215 NANTES";2015
"353220 NARANDIBA";3296
"353230 NATIVIDADE DA SERRA";5224
"353240 NAZARE PAULISTA";12774
"353250 NEVES PAULISTA";7368
"353260 NHANDEARA";8907
"353270 NIPOA";3389
"353280 NOVA ALIANCA";4737
"353282 NOVA CAMPINA";5951
"353284 NOVA CANAA PAULISTA";1748
"353286 NOVA CASTILHO";882
"353290 NOVA EUROPA";7134
"353300 NOVA GRANADA";15215
"353310 NOVA GUATAPORANGA";1751
"353320 NOVA INDEPENDENCIA";2293
"353325 NOVAIS";3491
"353330 NOVA LUZITANIA";2702
"353340 NOVA ODESSA";40716
"353350 NOVO HORIZONTE";29062
"353360 NUPORANGA";5400
"353370 OCAUCU";3245
"353380 OLEO";2123
"353390 OLIMPIA";40202
"353400 ONDA VERDE";2992
"353410 ORIENTE";4918
"353420 ORINDIUVA";4322
"353430 ORLANDIA";31360
"353440 OSASCO";517835
"353450 OSCAR BRESSANE";2092
"353460 OSVALDO CRUZ";24309
"353470 OURINHOS";80807
"353475 OUROESTE";6629
"353480 OURO VERDE";6007
"353490 PACAEMBU";8862
"353500 PALESTINA";9000
"353510 PALMARES PAULISTA";8385
"353520 PALMEIRA D'OESTE";7841
"353530 PALMITAL";16940
"353540 PANORAMA";11024
"353550 PARAGUACU PAULISTA";31963
"353560 PARAIBUNA";13320
"353570 PARAISO";4723
"353580 PARANAPANEMA";13279
"353590 PARANAPUA";3038
"353600 PARAPUA";8735
"353610 PARDINHO";4162
"353620 PARIQUERA-ACU";13798
"353625 PARISI";1672
"353630 PATROCINIO PAULISTA";9952
"353640 PAULICEIA";4776
"353650 PAULINIA";63519
"353657 PAULISTANIA";1381
"353660 PAULO DE FARIA";6676
"353670 PEDERNEIRAS";31852
"353680 PEDRA BELA";4552
"353690 PEDRANOPOLIS";2093
"353700 PEDREGULHO";12100
"353710 PEDREIRA";33099
"353715 PEDRINHAS PAULISTA";2343
"353720 PEDRO DE TOLEDO";7458
"353730 PENAPOLIS";46800
"353740 PEREIRA BARRETO";19522
"353750 PEREIRAS";5785
"353760 PERUIBE";44959
"353770 PIACATU";4068
"353780 PIEDADE";39616
"353790 PILAR DO SUL";19935
"353800 PINDAMONHANGABA";112674
"353810 PINDORAMA";12109
"353820 PINHALZINHO";10320
"353830 PIQUEROBI";2822
"353850 PIQUETE";11216
"353860 PIRACAIA";19603
"353870 PIRACICABA";288911
"353880 PIRAJU";22309
"353890 PIRAJUI";15638
"353900 PIRANGI";8661
"353910 PIRAPORA DO BOM JESUS";11158
"353920 PIRAPOZINHO";19418
"353930 PIRASSUNUNGA";55848
"353940 PIRATININGA";9387
"353950 PITANGUEIRAS";26457
"353960 PLANALTO";3444
"353970 PLATINA";2416
"353980 POA";80303
"353990 POLONI";4424
"354000 POMPEIA";15901
"354010 PONGAI";2869
"354020 PONTAL";30073
"354025 PONTALINDA";3174
"354030 PONTES GESTAL";2015
"354040 POPULINA";3411
"354050 PORANGABA";6547
"354060 PORTO FELIZ";37884
"354070 PORTO FERREIRA";40609
"354075 POTIM";12295
"354080 POTIRENDABA";12621
"354085 PRACINHA";1186
"354090 PRADOPOLIS";13450
"354100 PRAIA GRANDE";199727
"354105 PRATANIA";3463
"354110 PRESIDENTE ALVES";3278
"354120 PRESIDENTE BERNARDES";11099
"354130 PRESIDENTE EPITACIO";31816
"354140 PRESIDENTE PRUDENTE";164957
"354150 PRESIDENTE VENCESLAU";29501
"354160 PROMISSAO";27729
"354165 QUADRA";2498
"354170 QUATA";9818
"354180 QUEIROZ";2067
"354190 QUELUZ";8019
"354200 QUINTANA";4755
"354210 RAFARD";6721
"354220 RANCHARIA";22632
"354230 REDENCAO DA SERRA";2974
"354240 REGENTE FEIJO";14694
"354250 REGINOPOLIS";4161
"354260 REGISTRO";40741
"354270 RESTINGA";4813
"354280 RIBEIRA";2478
"354290 RIBEIRAO BONITO";9213
"354300 RIBEIRAO BRANCO";12771
"354310 RIBEIRAO CORRENTE";3175
"354320 RIBEIRAO DO SUL";3524
"354323 RIBEIRAO DOS INDIOS";1757
"354325 RIBEIRAO GRANDE";5624
"354330 RIBEIRAO PIRES";89482
"354340 RIBEIRAO PRETO";482323
"354350 RIVERSUL";4668
"354360 RIFAINA";2715
"354370 RINCAO";7841
"354380 RINOPOLIS";8037
"354390 RIO CLARO";148983
"354400 RIO DAS PEDRAS";22585
"354410 RIO GRANDE DA SERRA";32722
"354420 RIOLANDIA";7145
"354425 ROSANA";14898
"354430 ROSEIRA";7296
"354440 RUBIACEA";2110
"354450 RUBINEIA";2324
"354460 SABINO";4155
"354470 SAGRES";1872
"354480 SALES";4311
"354490 SALES OLIVEIRA";8430
"354500 SALESOPOLIS";11757
"354510 SALMOURAO";3747
"354515 SALTINHO";5762
"354520 SALTO";82749
"354530 SALTO DE PIRAPORA";29984
"354540 SALTO GRANDE";6673
"354550 SANDOVALINA";2755
"354560 SANTA ADELIA";11240
"354570 SANTA ALBERTINA";4702
"354580 SANTA BARBARA D'OESTE";144582
"354600 SANTA BRANCA";10679
"354610 SANTA CLARA D'OESTE";1693
"354620 SANTA CRUZ DA CONCEICAO";3191
"354625 SANTA CRUZ DA ESPERANCA";1477
"354630 SANTA CRUZ DAS PALMEIRAS";23047
"354640 SANTA CRUZ DO RIO PARDO";34235
"354650 SANTA ERNESTINA";4296
"354660 SANTA FE DO SUL";23912
"354670 SANTA GERTRUDES";16523
"354680 SANTA ISABEL";38492
"354690 SANTA LUCIA";6258
"354700 SANTA MARIA DA SERRA";4112
"354710 SANTA MERCEDES";2197
"354720 SANTANA DA PONTE PENSA";1401
"354730 SANTANA DE PARNAIBA";81700
"354740 SANTA RITA D'OESTE";2158
"354750 SANTA RITA DO PASSA QUATRO";21404
"354760 SANTA ROSA DE VITERBO";18853
"354765 SANTA SALETE";1213
"354770 SANTO ANASTACIO";16227
"354780 SANTO ANDRE";546325
"354790 SANTO ANTONIO DA ALEGRIA";4967
"354800 SANTO ANTONIO DE POSSE";15810
"354805 SANTO ANTONIO DO ARACANGUA";6020
"354810 SANTO ANTONIO DO JARDIM";4742
"354820 SANTO ANTONIO DO PINHAL";4915
"354830 SANTO EXPEDITO";2252
"354840 SANTOPOLIS DO AGUAPEI";3321
"354850 SANTOS";347624
"354860 SAO BENTO DO SAPUCAI";8173
"354870 SAO BERNARDO DO CAMPO";603268
"354880 SAO CAETANO DO SUL";125572
"354890 SAO CARLOS";178009
"354900 SAO FRANCISCO";2246
"354910 SAO JOAO DA BOA VISTA";67674
"354920 SAO JOAO DAS DUAS PONTES";2033
"354925 SAO JOAO DE IRACEMA";1438
"354930 SAO JOAO DO PAU D'ALHO";1737
"354940 SAO JOAQUIM DA BARRA";36736
"354950 SAO JOSE DA BELA VISTA";6166
"354960 SAO JOSE DO BARREIRO";3018
"354970 SAO JOSE DO RIO PARDO";41792
"354980 SAO JOSE DO RIO PRETO";332053
"354990 SAO JOSE DOS CAMPOS";491089
"354995 SAO LOURENCO DA SERRA";10520
"355000 SAO LUIS DO PARAITINGA";8226
"355010 SAO MANUEL";29649
"355020 SAO MIGUEL ARCANJO";23364
"355030 SAO PAULO";8878593
"355040 SAO PEDRO";24959
"355050 SAO PEDRO DO TURVO";5453
"355060 SAO ROQUE";61844
"355070 SAO SEBASTIAO";55172
"355080 SAO SEBASTIAO DA GRAMA";9413
"355090 SAO SIMAO";11196
"355100 SAO VICENTE";255227
"355110 SARAPUI";6750
"355120 SARUTAIA";2708
"355130 SEBASTIANOPOLIS DO SUL";2505
"355140 SERRA AZUL";6538
"355150 SERRANA";29275
"355160 SERRA NEGRA";21423
"355170 SERTAOZINHO";86337
"355180 SETE BARRAS";9441
"355190 SEVERINIA";11770
"355200 SILVEIRAS";4366
"355210 SOCORRO";29784
"355220 SOROCABA";459620
"355230 SUD MENNUCCI";5836
"355240 SUMARE";185818
"355250 SUZANO";196505
"355255 SUZANAPOLIS";2640
"355260 TABAPUA";9182
"355270 TABATINGA";11208
"355280 TABOAO DA SERRA";185506
"355290 TACIBA";4451
"355300 TAGUAI";8281
"355310 TAIACU";4601
"355320 TAIUVA";4449
"355330 TAMBAU";17507
"355340 TANABI";19711
"355350 TAPIRAI";5795
"355360 TAPIRATIBA";10069
"355365 TAQUARAL";2123
"355370 TAQUARITINGA";42493
"355380 TAQUARITUBA";17114
"355385 TAQUARIVAI";3671
"355390 TARABAI";5018
"355395 TARUMA";9851
"355400 TATUI";82392
"355410 TAUBATE";217407
"355420 TEJUPA";3482
"355430 TEODORO SAMPAIO";16118
"355440 TERRA ROXA";6618
"355450 TIETE";29061
"355460 TIMBURI";2069
"355465 TORRE DE PEDRA";1735
"355470 TORRINHA";7529
"355475 TRABIJU";1174
"355480 TREMEMBE";28600
"355490 TRES FRONTEIRAS";4393
"355495 TUIUTI";4797
"355500 TUPA";51068
"355510 TUPI PAULISTA";10956
"355520 TURIUBA";1599
"355530 TURMALINA";1667
"355535 UBARANA";3929
"355540 UBATUBA";59138
"355550 UBIRAJARA";3398
"355560 UCHOA";7680
"355570 UNIAO PAULISTA";1240
"355580 URANIA";7234
"355590 URU";1015
"355600 URUPES";10444
"355610 VALENTIM GENTIL";8761
"355620 VALINHOS";86504
"355630 VALPARAISO";15723
"355635 VARGEM";6892
"355640 VARGEM GRANDE DO SUL";30624
"355645 VARGEM GRANDE PAULISTA";32229
"355650 VARZEA PAULISTA";81897
"355660 VERA CRUZ";8488
"355670 VINHEDO";50753
"355680 VIRADOURO";13601
"355690 VISTA ALEGRE DO ALTO";5402
"355695 VITORIA BRASIL";1416
"355700 VOTORANTIM";83366
"355710 VOTUPORANGA";69722
"355715 ZACARIAS";1864
"355720 CHAVANTES";9271
"355730 ESTIVA GERBI";7845
"410010 ABATIA";6038
"410020 ADRIANOPOLIS";4601
"410030 AGUDOS DO SUL";6147
"410040 ALMIRANTE TAMANDARE";74589
"410045 ALTAMIRA DO PARANA";3231
"410050 ALTONIA";16037
"410060 ALTO PARANA";10588
"410070 ALTO PIQUIRI";7805
"410080 ALVORADA DO SUL";8011
"410090 AMAPORA";4033
"410100 AMPERE";13061
"410105 ANAHY";2231
"410110 ANDIRA";16312
"410115 ANGULO";2226
"410120 ANTONINA";13951
"410130 ANTONIO OLINTO";5611
"410140 APUCARANA";94555
"410150 ARAPONGAS";81803
"410160 ARAPOTI";18907
"410165 ARAPUA";2782
"410170 ARARUNA";10576
"410180 ARAUCARIA";89007
"410185 ARIRANHA DO IVAI";1950
"410190 ASSAI";12823
"410200 ASSIS CHATEAUBRIAND";26139
"410210 ASTORGA";19655
"410220 ATALAIA";3160
"410230 BALSA NOVA";8638
"410240 BANDEIRANTES";25110
"410250 BARBOSA FERRAZ";9752
"410260 BARRACAO";7345
"410270 BARRA DO JACARE";2224
"410275 BELA VISTA DA CAROBA";2982
"410280 BELA VISTA DO PARAISO";11913
"410290 BITURUNA";11289
"410300 BOA ESPERANCA";3654
"410302 BOA ESPERANCA DO IGUACU";2015
"410304 BOA VENTURA DE SAO ROQUE";4712
"410305 BOA VISTA DA APARECIDA";5844
"410310 BOCAIUVA DO SUL";7906
"410315 BOM JESUS DO SUL";2874
"410320 BOM SUCESSO";4964
"410322 BOM SUCESSO DO SUL";2619
"410330 BORRAZOPOLIS";6375
"410335 BRAGANEY";4397
"410337 BRASILANDIA DO SUL";2562
"410340 CAFEARA";2125
"410345 CAFELANDIA";11240
"410347 CAFEZAL DO SUL";3444
"410350 CALIFORNIA";6198
"410360 CAMBARA";18683
"410370 CAMBE";75327
"410380 CAMBIRA";5751
"410390 CAMPINA DA LAGOA";11646
"410395 CAMPINA DO SIMAO";2900
"410400 CAMPINA GRANDE DO SUL";28312
"410405 CAMPO BONITO";3259
"410410 CAMPO DO TENENTE";5036
"410420 CAMPO LARGO";85681
"410425 CAMPO MAGRO";18271
"410430 CAMPO MOURAO";67735
"410440 CANDIDO DE ABREU";12180
"410442 CANDOI";10725
"410445 CANTAGALO";9228
"410450 CAPANEMA";14524
"410460 CAPITAO LEONIDAS MARQUES";11370
"410465 CARAMBEI";13643
"410470 CARLOPOLIS";10570
"410480 CASCAVEL";218203
"410490 CASTRO";48192
"410500 CATANDUVAS";7371
"410510 CENTENARIO DO SUL";8672
"410520 CERRO AZUL";11988
"410530 CEU AZUL";8591
"410540 CHOPINZINHO";15040
"410550 CIANORTE";55225
"410560 CIDADE GAUCHA";8381
"410570 CLEVELANDIA";12582
"410580 COLOMBO";156786
"410590 COLORADO";17781
"410600 CONGONHINHAS";6185
"410610 CONSELHEIRO MAIRINCK";2817
"410620 CONTENDA";11866
"410630 CORBELIA";12648
"410640 CORNELIO PROCOPIO";37445
"410645 CORONEL DOMINGOS SOARES";5051
"410650 CORONEL VIVIDA";16819
"410655 CORUMBATAI DO SUL";3107
"410657 CRUZEIRO DO IGUACU";3217
"410660 CRUZEIRO DO OESTE";16093
"410670 CRUZEIRO DO SUL";3599
"410680 CRUZ MACHADO";13053
"410685 CRUZMALTINA";2531
"410690 CURITIBA";1395421
"410700 CURIUVA";10378
"410710 DIAMANTE DO NORTE";4334
"410712 DIAMANTE DO SUL";2503
"410715 DIAMANTE D'OESTE";3671
"410720 DOIS VIZINHOS";27818
"410725 DOURADINA";5815
"410730 DOUTOR CAMARGO";4782
"410740 ENEAS MARQUES";4709
"410750 ENGENHEIRO BELTRAO";10895
"410752 ESPERANCA NOVA";1599
"410753 ENTRE RIOS DO OESTE";3100
"410754 ESPIGAO ALTO DO IGUACU";3395
"410755 FAROL";2645
"410760 FAXINAL";12392
"410765 FAZENDA RIO GRANDE";58300
"410770 FENIX";3769
"410773 FERNANDES PINHEIRO";4358
"410775 FIGUEIRA";6350
"410780 FLORAI";4234
"410785 FLOR DA SERRA DO SUL";3576
"410790 FLORESTA";4739
"410800 FLORESTOPOLIS";8664
"410810 FLORIDA";1985
"410820 FORMOSA DO OESTE";6233
"410830 FOZ DO IGUACU";189556
"410832 FRANCISCO ALVES";4948
"410840 FRANCISCO BELTRAO";60689
"410845 FOZ DO JORDAO";3808
"410850 GENERAL CARNEIRO";9528
"410855 GODOY MOREIRA";2616
"410860 GOIOERE";22500
"410865 GOIOXIM";5213
"410870 GRANDES RIOS";5115
"410880 GUAIRA";23079
"410890 GUAIRACA";4669
"410895 GUAMIRANGA";5751
"410900 GUAPIRAMA";3002
"410910 GUAPOREMA";1742
"410920 GUARACI";4083
"410930 GUARANIACU";11082
"410940 GUARAPUAVA";123585
"410950 GUARAQUECABA";5640
"410960 GUARATUBA";23669
"410965 HONORIO SERPA";4300
"410970 IBAITI";21723
"410975 IBEMA";4477
"410980 IBIPORA";37354
"410990 ICARAIMA";6760
"411000 IGUARACU";3136
"411005 IGUATU";1731
"411007 IMBAU";8043
"411010 IMBITUVA";20814
"411020 INACIO MARTINS";7522
"411030 INAJA";2330
"411040 INDIANOPOLIS";3398
"411050 IPIRANGA";10293
"411060 IPORA";11758
"411065 IRACEMA DO OESTE";2045
"411070 IRATI";43294
"411080 IRETAMA";7921
"411090 ITAGUAJE";3479
"411095 ITAIPULANDIA";6923
"411100 ITAMBARACA";5232
"411110 ITAMBE";4763
"411120 ITAPEJARA D'OESTE";8197
"411125 ITAPERUCU";16783
"411130 ITAUNA DO SUL";2707
"411140 IVAI";9309
"411150 IVAIPORA";25048
"411155 IVATE";5840
"411160 IVATUBA";2048
