"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Sem declaração";"Total"
"431862 SAO JOSE DOS AUSENTES";567,85;297,14;442,12;318,88;...;...;503,46
"431870 SAO LEOPOLDO";984,76;601,78;609,12;535,72;496,99;...;925,45
"431880 SAO LOURENCO DO SUL";732,29;346,41;652,75;462,60;600,00;...;700,34
"431890 SAO LUIZ GONZAGA";752,48;387,03;527,20;475,50;656,00;...;693,74
"431900 SAO MARCOS";1036,29;445,57;640,27;546,58;...;...;986,11
"431910 SAO MARTINHO";805,96;359,83;419,49;499,81;...;...;769,97
"431912 SAO MARTINHO DA SERRA";474,28;443,23;...;390,27;...;...;471,27
"431915 SAO MIGUEL DAS MISSOES";551,98;552,10;454,95;454,73;88,33;...;518,54
"431920 SAO NICOLAU";493,95;340,42;100,00;419,84;563,43;...;473,52
"431930 SAO PAULO DAS MISSOES";618,01;356,95;528,79;388,19;...;...;577,05
"431935 SAO PEDRO DA SERRA";859,94;362,87;...;572,86;...;...;840,84
"431936 SAO PEDRO DAS MISSOES";493,74;253,54;289,00;309,36;...;...;437,66
"431937 SAO PEDRO DO BUTIA";939,13;445,50;...;570,95;...;...;905,10
"431940 SAO PEDRO DO SUL";642,01;287,39;354,59;406,54;510,00;...;607,97
"431950 SAO SEBASTIAO DO CAI";801,27;503,78;582,77;453,06;200,99;...;768,29
"431960 SAO SEPE";718,97;408,77;178,96;340,18;342,80;...;644,22
"431970 SAO VALENTIM";886,77;408,51;410,66;441,27;...;...;824,75
"431971 SAO VALENTIM DO SUL";968,11;534,44;750,00;661,03;...;...;942,64
"431973 SAO VALERIO DO SUL";799,92;675,09;556,23;291,93;184,46;...;514,13
"431975 SAO VENDELINO";819,75;859,79;1140,00;674,40;...;...;814,09
"431980 SAO VICENTE DO SUL";663,89;245,05;453,55;444,37;...;...;605,94
"431990 SAPIRANGA";741,29;492,01;483,09;520,14;1190,49;...;706,48
"432000 SAPUCAIA DO SUL";744,78;558,60;493,02;526,52;455,00;...;717,97
"432010 SARANDI";1105,39;467,55;811,74;541,82;533,01;...;989,35
"432020 SEBERI";661,40;784,00;576,82;412,40;766,25;...;624,42
"432023 SEDE NOVA";929,47;712,00;357,50;461,91;...;...;843,18
"432026 SEGREDO";580,53;278,16;216,38;353,12;...;...;513,63
"432030 SELBACH";1156,05;372,02;...;430,89;505,00;...;1053,08
"432032 SENADOR SALGADO FILHO";646,35;423,53;599,64;324,91;...;...;614,79
"432035 SENTINELA DO SUL";546,65;345,98;462,91;337,83;...;...;512,18
"432040 SERAFINA CORREA";906,72;634,32;439,90;616,95;...;...;871,37
"432045 SERIO";612,52;576,78;...;382,10;...;...;605,66
"432050 SERTAO";916,40;325,69;636,54;427,77;505,32;...;820,16
"432055 SERTAO SANTANA";769,42;270,74;346,45;448,28;...;...;728,06
"432057 SETE DE SETEMBRO";560,46;325,37;600,38;396,05;...;...;541,49
"432060 SEVERIANO DE ALMEIDA";792,92;522,61;677,06;765,68;602,00;...;789,68
"432065 SILVEIRA MARTINS";865,66;453,25;660,00;341,67;...;...;795,49
"432067 SINIMBU";649,58;184,87;338,29;295,12;...;...;594,18
"432070 SOBRADINHO";892,18;335,33;330,82;323,54;...;...;765,36
"432080 SOLEDADE";811,73;451,08;338,54;383,73;1900,00;...;729,91
"432085 TABAI";608,10;339,93;485,45;416,42;308,60;...;594,52
"432090 TAPEJARA";991,02;494,32;490,22;547,81;516,61;...;917,10
"432100 TAPERA";842,45;420,60;210,00;501,72;...;...;798,90
"432110 TAPES";682,68;375,53;700,00;339,30;313,49;...;612,86
"432120 TAQUARA";901,88;504,26;528,74;568,04;451,41;...;852,76
"432130 TAQUARI";785,45;405,08;575,50;651,16;303,34;...;766,39
"432132 TAQUARUCU DO SUL";1130,32;273,47;...;548,02;206,67;...;951,62
"432135 TAVARES";599,07;464,94;238,68;426,95;113,88;...;573,00
"432140 TENENTE PORTELA";813,66;294,14;476,32;429,51;111,66;...;651,85
"432143 TERRA DE AREIA";632,17;391,19;...;421,06;1076,54;...;615,13
"432145 TEUTONIA";886,19;601,26;530,65;519,05;261,20;...;854,01
"432146 TIO HUGO";704,31;507,50;430,70;446,70;510,00;...;644,76
"432147 TIRADENTES DO SUL";670,83;300,30;649,52;494,42;...;...;644,19
"432149 TOROPI";539,18;494,74;889,73;467,17;...;...;534,42
"432150 TORRES";849,81;757,90;485,61;624,88;424,66;...;832,71
"432160 TRAMANDAI";730,69;438,05;509,72;659,47;495,45;...;713,40
"432162 TRAVESSEIRO";794,24;282,50;...;351,38;2500,00;...;777,20
"432163 TRES ARROIOS";1521,76;2005,00;...;585,31;...;...;1517,67
"432166 TRES CACHOEIRAS";700,14;567,60;309,46;497,08;1020,00;...;691,29
"432170 TRES COROAS";825,30;556,90;664,22;577,96;690,31;...;787,26
"432180 TRES DE MAIO";927,62;479,03;788,42;505,08;...;...;870,56
"432183 TRES FORQUILHAS";516,04;300,52;418,09;324,39;510,00;...;485,69
"432185 TRES PALMEIRAS";1042,96;377,39;297,95;563,25;142,77;...;832,49
"432190 TRES PASSOS";858,99;606,04;374,68;449,63;107,33;...;817,20
"432195 TRINDADE DO SUL";566,00;307,69;414,04;426,47;227,05;...;524,89
"432200 TRIUNFO";705,57;601,81;413,93;513,00;1450,00;...;686,39
"432210 TUCUNDUVA";889,05;373,37;310,61;567,93;350,00;...;838,82
"432215 TUNAS";534,25;407,39;277,75;270,61;386,38;...;481,63
"432218 TUPANCI DO SUL";577,62;211,19;373,14;450,06;...;...;545,32
"432220 TUPANCIRETA";741,10;316,63;1955,74;365,23;...;...;676,43
"432225 TUPANDI";813,56;488,12;...;554,60;...;...;807,79
"432230 TUPARENDI";789,66;356,44;...;508,86;...;...;764,99
"432232 TURUCU";583,35;303,27;498,39;303,61;...;...;554,18
"432234 UBIRETAMA";594,42;433,31;...;495,94;...;...;589,69
"432235 UNIAO DA SERRA";1088,76;452,38;719,35;484,29;...;...;1068,04
"432237 UNISTALDA";384,98;276,84;-;407,69;...;...;386,27
"432240 URUGUAIANA";784,86;472,40;551,42;404,16;508,49;...;693,31
"432250 VACARIA";885,11;611,61;681,21;440,09;644,12;...;773,83
"432252 VALE VERDE";461,22;296,91;415,90;330,93;...;...;448,28
"432253 VALE DO SOL";594,20;275,00;326,23;308,47;...;...;552,03
"432254 VALE REAL";788,25;628,73;792,16;764,39;1190,15;...;786,89
"432255 VANINI";815,53;544,80;...;493,30;...;...;779,29
"432260 VENANCIO AIRES";798,46;499,66;455,30;498,68;450,95;...;766,03
"432270 VERA CRUZ";828,67;420,50;435,07;490,44;640,00;...;780,70
"432280 VERANOPOLIS";1194,98;772,89;741,66;532,52;566,67;...;1124,93
"432285 VESPASIANO CORREA";908,99;652,00;...;570,16;...;...;895,43
"432290 VIADUTOS";707,07;480,51;1168,51;361,04;...;...;676,72
"432300 VIAMAO";758,91;503,19;650,30;500,14;321,60;...;694,09
"432310 VICENTE DUTRA";474,16;237,14;311,18;415,69;132,89;...;456,53
"432320 VICTOR GRAEFF";1025,74;574,40;142,67;489,51;340,00;...;984,39
"432330 VILA FLORES";743,01;513,48;360,00;567,86;...;...;726,58
"432335 VILA LANGARO";867,09;261,91;510,00;816,23;...;...;848,12
"432340 VILA MARIA";1121,18;1057,09;450,00;545,30;...;...;1097,03
"432345 VILA NOVA DO SUL";453,90;313,17;319,43;342,47;...;...;433,45
"432350 VISTA ALEGRE";997,30;316,29;370,23;400,03;456,67;...;905,88
"432360 VISTA ALEGRE DO PRATA";1259,54;793,73;2075,00;862,04;...;...;1231,83
"432370 VISTA GAUCHA";1029,20;280,21;488,26;545,28;...;...;966,26
"432375 VITORIA DAS MISSOES";513,41;281,41;231,65;362,42;124,40;...;475,31
"432377 WESTFALIA";1145,80;666,62;...;734,99;...;...;1136,72
"432380 XANGRI-LA";811,51;554,67;1271,07;634,62;1014,91;...;791,37
"500020 AGUA CLARA";794,77;423,76;594,12;536,19;375,37;...;632,94
"500025 ALCINOPOLIS";1004,82;486,71;485,65;527,87;256,00;...;759,71
"500060 AMAMBAI";748,94;714,13;804,02;487,11;117,32;...;548,63
"500070 ANASTACIO";556,52;410,98;383,43;464,41;285,97;...;488,65
"500080 ANAURILANDIA";692,38;417,43;874,85;404,18;938,77;...;526,32
"500085 ANGELICA";655,33;494,50;734,82;514,17;912,91;...;583,34
"500090 ANTONIO JOAO";534,81;283,28;191,21;328,77;116,23;...;402,55
"500100 APARECIDA DO TABOADO";800,36;512,85;901,84;487,96;...;...;676,96
"500110 AQUIDAUANA";811,36;431,31;759,79;477,14;238,26;...;558,95
"500124 ARAL MOREIRA";458,71;353,11;132,11;335,47;97,59;...;387,26
"500150 BANDEIRANTES";760,27;477,16;440,63;463,65;703,60;...;592,90
"500190 BATAGUASSU";754,58;432,19;1128,61;473,27;174,25;...;600,29
"500200 BATAYPORA";939,17;421,10;595,80;413,14;255,00;...;624,82
"500210 BELA VISTA";772,73;677,89;534,93;410,60;141,52;...;596,56
"500215 BODOQUENA";645,80;289,59;952,99;433,36;210,67;...;495,55
"500220 BONITO";854,65;566,11;1408,54;507,49;367,80;...;666,29
"500230 BRASILANDIA";876,51;701,93;889,83;462,91;225,56;...;681,97
"500240 CAARAPO";704,15;497,09;1820,77;500,51;101,04;...;528,45
"500260 CAMAPUA";804,03;508,60;430,88;576,86;1520,25;...;670,31
"500270 CAMPO GRANDE";1372,83;743,78;1297,54;753,50;500,92;...;1071,17
"500280 CARACOL";430,87;355,89;900,00;365,36;296,10;...;396,44
"500290 CASSILANDIA";1101,43;499,74;700,11;609,22;560,57;...;879,46
"500295 CHAPADAO DO SUL";1102,20;616,02;1326,36;624,90;311,11;...;887,12
"500310 CORGUINHO";709,98;321,34;577,95;497,81;302,50;...;556,11
"500315 CORONEL SAPUCAIA";501,26;377,66;777,61;285,19;92,71;...;334,80
"500320 CORUMBA";904,67;496,70;580,26;498,64;617,44;...;613,07
"500325 COSTA RICA";764,36;610,21;592,21;592,93;491,56;...;679,34
"500330 COXIM";957,98;511,43;629,34;536,72;696,90;...;689,81
"500345 DEODAPOLIS";686,98;419,17;903,37;512,60;...;...;593,40
"500348 DOIS IRMAOS DO BURITI";603,57;641,20;3106,54;374,67;124,57;...;427,58
"500350 DOURADINA";899,66;511,91;840,44;552,94;121,98;...;641,83
"500370 DOURADOS";1021,37;611,76;1735,90;629,55;196,17;...;851,44
"500375 ELDORADO";602,28;548,44;572,35;479,91;113,78;...;517,45
"500380 FATIMA DO SUL";794,61;794,54;612,47;579,44;419,55;...;693,04
"500390 FIGUEIRAO";627,61;437,52;618,27;469,01;...;...;540,08
"500400 GLORIA DE DOURADOS";728,34;444,40;1455,56;506,46;168,52;...;636,80
"500410 GUIA LOPES DA LAGUNA";658,14;410,37;428,54;428,24;180,67;...;534,51
"500430 IGUATEMI";577,11;455,47;605,66;430,97;175,51;...;513,85
"500440 INOCENCIA";737,74;422,67;506,57;479,19;1263,57;...;614,03
"500450 ITAPORA";649,61;541,06;1475,84;445,16;122,77;...;480,20
"500460 ITAQUIRAI";526,98;301,98;525,48;358,86;170,00;...;430,19
"500470 IVINHEMA";783,89;490,08;635,05;572,53;310,00;...;678,22
"500480 JAPORA";554,04;302,24;134,73;313,05;64,23;...;238,94
"500490 JARAGUARI";602,73;328,04;751,29;469,04;236,93;...;506,70
"500500 JARDIM";866,40;519,41;1194,11;535,20;410,87;...;687,18
"500510 JATEI";1182,94;426,35;683,10;438,07;420,00;...;687,26
"500515 JUTI";616,47;571,35;394,08;337,38;95,28;...;432,46
"500520 LADARIO";701,85;512,75;457,67;506,60;621,10;...;562,06
"500525 LAGUNA CARAPA";701,84;381,66;817,51;503,39;96,97;...;534,39
"500540 MARACAJU";970,17;621,92;879,53;563,16;158,89;...;782,86
"500560 MIRANDA";682,74;380,66;258,73;389,57;161,54;...;417,08
"500568 MUNDO NOVO";760,06;463,16;902,88;486,55;291,63;...;622,51
"500570 NAVIRAI";857,26;549,71;1240,61;525,63;188,36;...;672,48
"500580 NIOAQUE";651,82;347,47;375,97;403,18;174,25;...;469,05
"500600 NOVA ALVORADA DO SUL";1205,08;585,44;558,32;519,50;373,74;...;821,70
"500620 NOVA ANDRADINA";792,98;565,12;991,46;567,67;1971,96;...;682,35
"500625 NOVO HORIZONTE DO SUL";512,20;439,36;439,51;431,54;...;...;468,46
"500630 PARANAIBA";849,32;451,57;665,21;534,56;2442,61;...;726,53
"500635 PARANHOS";503,02;325,28;3000,00;265,09;66,93;...;263,91
"500640 PEDRO GOMES";659,36;417,61;126,51;433,61;...;...;518,44
"500660 PONTA PORA";819,11;670,40;1090,66;457,04;628,01;...;647,50
"500690 PORTO MURTINHO";835,38;954,44;234,47;376,90;87,88;...;530,73
"500710 RIBAS DO RIO PARDO";677,17;436,26;607,36;461,79;396,15;...;547,12
"500720 RIO BRILHANTE";882,94;550,56;632,77;499,59;419,37;...;691,45
"500730 RIO NEGRO";810,87;460,53;627,65;474,67;611,81;...;621,33
"500740 RIO VERDE DE MATO GROSSO";731,92;459,49;691,73;455,27;469,33;...;566,00
"500750 ROCHEDO";600,24;412,27;1214,84;487,22;300,22;...;533,37
"500755 SANTA RITA DO PARDO";558,09;417,56;509,90;399,96;230,23;...;467,23
"500769 SAO GABRIEL DO OESTE";1103,41;568,79;462,01;507,29;579,50;...;850,31
"500770 SETE QUEDAS";564,08;368,08;...;367,10;65,11;...;465,23
"500780 SELVIRIA";569,28;411,97;523,83;437,73;714,74;...;496,02
"500790 SIDROLANDIA";768,25;484,29;470,12;444,91;250,84;...;576,90
"500793 SONORA";959,10;538,53;681,75;490,17;342,56;...;637,55
"500795 TACURU";549,88;529,10;4192,17;365,31;146,72;...;356,27
"500797 TAQUARUSSU";545,87;352,16;619,73;412,85;251,61;...;459,98
"500800 TERENOS";475,67;559,99;992,72;380,67;207,31;...;435,13
"500830 TRES LAGOAS";1125,89;697,30;1156,25;595,21;645,66;460,00;853,26
"500840 VICENTINA";642,08;479,11;684,21;512,73;75,59;...;573,13
"510010 ACORIZAL";385,63;210,49;217,05;284,52;539,85;...;300,49
"510020 AGUA BOA";845,91;498,55;543,92;527,15;101,67;...;651,83
"510025 ALTA FLORESTA";761,19;586,26;986,88;544,33;903,38;...;648,15
"510030 ALTO ARAGUAIA";789,20;524,84;600,92;568,57;387,17;510,00;661,46
"510035 ALTO BOA VISTA";500,84;339,20;263,28;335,81;71,22;...;338,00
"510040 ALTO GARCAS";797,65;475,56;455,34;507,39;423,22;...;639,99
"510050 ALTO PARAGUAI";357,39;300,61;326,90;354,58;362,22;...;350,02
"510060 ALTO TAQUARI";892,26;578,69;2084,39;647,02;...;...;774,60
"510080 APIACAS";617,72;449,48;429,04;429,14;105,38;...;497,58
"510100 ARAGUAIANA";655,30;391,58;642,18;447,54;510,00;...;503,82
"510120 ARAGUAINHA";453,86;331,24;395,16;453,79;...;...;450,03
"510125 ARAPUTANGA";785,02;700,56;836,50;515,06;...;...;623,17
"510130 ARENAPOLIS";717,30;409,57;351,66;486,39;...;...;535,20
"510140 ARIPUANA";665,74;507,58;1101,19;427,52;81,57;...;530,02
"510160 BARAO DE MELGACO";359,22;276,29;308,83;313,18;178,93;...;316,62
"510170 BARRA DO BUGRES";722,72;481,73;701,11;459,24;214,26;...;537,96
"510180 BARRA DO GARCAS";1029,29;582,86;769,81;626,16;160,67;...;734,76
"510185 BOM JESUS DO ARAGUAIA";675,35;452,79;401,51;411,58;302,33;...;488,68
"510190 BRASNORTE";769,50;564,82;712,06;490,27;116,79;...;578,41
"510250 CACERES";819,54;472,88;541,28;457,55;559,59;...;565,28
"510260 CAMPINAPOLIS";682,20;364,13;510,78;491,53;96,06;...;301,54
"510263 CAMPO NOVO DO PARECIS";991,38;563,97;771,80;634,52;365,71;...;794,25
"510267 CAMPO VERDE";1180,55;547,04;1252,79;633,97;436,42;...;874,20
"510268 CAMPOS DE JULIO";1389,11;1035,05;594,61;796,89;...;...;1127,87
"510269 CANABRAVA DO NORTE";453,06;349,39;498,51;320,14;282,22;...;362,27
"510270 CANARANA";1042,66;613,49;694,19;584,45;157,63;170,00;752,94
"510279 CARLINDA";460,84;368,27;549,20;380,05;595,19;...;413,85
"510285 CASTANHEIRA";643,28;408,73;449,35;408,05;253,20;...;515,71
"510300 CHAPADA DOS GUIMARAES";896,88;461,94;617,95;429,02;181,31;...;520,13
"510305 CLAUDIA";804,17;405,90;2368,89;451,27;966,23;103,10;630,68
"510310 COCALINHO";600,50;489,58;595,43;469,21;150,00;...;511,09
"510320 COLIDER";986,33;409,41;780,03;506,97;...;...;732,31
"510325 COLNIZA";476,44;332,92;758,15;355,17;269,01;...;403,85
"510330 COMODORO";801,63;370,63;490,20;460,84;104,45;...;558,69
"510335 CONFRESA";564,56;420,41;562,93;431,95;76,48;...;464,95
"510336 CONQUISTA D'OESTE";706,79;554,47;539,64;635,70;168,69;...;627,22
"510337 COTRIGUACU";470,22;394,54;663,09;307,41;397,79;...;376,80
"510340 CUIABA";1700,28;799,77;1838,03;825,99;554,32;793,33;1124,88
"510343 CURVELANDIA";551,84;520,90;398,64;436,79;143,45;...;479,17
"510345 DENISE";639,55;546,04;487,35;455,63;...;...;516,11
"510350 DIAMANTINO";893,78;579,72;508,84;524,96;439,57;...;672,58
"510360 DOM AQUINO";590,47;571,65;255,00;533,85;...;...;550,45
"510370 FELIZ NATAL";645,77;511,74;1000,69;427,13;190,62;...;513,29
"510380 FIGUEIROPOLIS D'OESTE";570,17;337,26;538,24;447,31;...;...;494,08
"510385 GAUCHA DO NORTE";738,43;499,47;462,10;666,23;8,07;...;456,63
"510390 GENERAL CARNEIRO";709,67;338,50;725,00;434,06;138,85;...;410,35
"510395 GLORIA D'OESTE";616,92;362,79;110,00;506,92;280,00;...;559,18
"510410 GUARANTA DO NORTE";684,74;422,03;439,36;506,36;805,00;...;590,64
"510420 GUIRATINGA";686,38;405,84;471,43;460,14;504,98;...;526,83
"510450 INDIAVAI";489,93;354,59;1116,42;354,34;...;...;419,88
"510452 IPIRANGA DO NORTE";980,73;561,64;420,22;566,36;...;...;797,53
"510454 ITANHANGA";724,17;423,52;642,01;468,22;...;...;606,51
"510455 ITAUBA";855,18;379,79;2989,50;453,85;170,00;...;636,63
"510460 ITIQUIRA";638,29;502,15;309,64;470,39;...;...;534,93
"510480 JACIARA";839,71;649,27;2602,73;563,70;600,75;...;704,43
"510490 JANGADA";390,11;311,97;513,19;239,42;...;...;263,76
"510500 JAURU";512,81;335,73;292,20;433,28;...;...;457,16
"510510 JUARA";773,62;484,27;655,37;505,80;110,83;...;604,70
"510515 JUINA";962,06;481,96;676,19;464,95;218,75;...;713,46
"510517 JURUENA";482,75;360,87;297,66;395,19;...;...;434,07
"510520 JUSCIMEIRA";599,58;478,97;580,94;500,68;62,80;...;533,68
"510523 LAMBARI D'OESTE";547,47;498,54;446,71;493,28;...;...;512,27
"510525 LUCAS DO RIO VERDE";1078,55;681,83;1859,15;646,50;689,00;...;892,15
"510530 LUCIARA";561,16;339,76;185,43;307,00;249,07;...;355,90
"510550 VILA BELA DA SANTISSIMA TRINDADE";550,33;489,07;695,47;334,75;344,55;...;430,69
"510558 MARCELANDIA";779,61;425,31;589,62;438,54;126,47;...;604,82
"510560 MATUPA";792,22;442,02;600,15;514,14;493,57;...;640,16
"510562 MIRASSOL D'OESTE";965,34;493,13;493,70;484,09;542,68;...;701,72
"510590 NOBRES";651,84;470,00;707,41;470,96;155,78;...;520,77
"510600 NORTELANDIA";511,42;462,01;908,32;432,84;170,00;...;453,16
"510610 NOSSA SENHORA DO LIVRAMENTO";440,36;294,60;413,90;297,85;1200,00;...;318,88
"510615 NOVA BANDEIRANTES";610,88;387,29;2111,01;539,40;511,00;...;583,71
"510617 NOVA NAZARE";674,57;470,70;476,68;472,98;81,61;...;377,42
"510618 NOVA LACERDA";469,06;589,02;643,31;371,66;71,00;...;419,21
"510619 NOVA SANTA HELENA";1293,29;527,17;882,03;420,01;...;...;819,84
"510620 NOVA BRASILANDIA";449,89;300,71;285,38;626,59;399,77;...;522,42
"510621 NOVA CANAA DO NORTE";719,52;694,00;341,55;453,69;1150,00;...;576,61
"510622 NOVA MUTUM";1309,29;727,72;868,49;630,08;726,22;...;963,82
"510623 NOVA OLIMPIA";798,22;481,34;506,87;522,72;...;...;598,43
"510624 NOVA UBIRATA";692,55;485,95;1420,97;469,44;130,24;...;579,13
"510625 NOVA XAVANTINA";848,00;996,25;1149,14;480,02;140,74;...;649,29
"510626 NOVO MUNDO";563,44;459,79;452,08;386,26;220,50;...;458,92
"510627 NOVO HORIZONTE DO NORTE";499,84;567,19;635,96;432,74;...;...;462,74
"510628 NOVO SAO JOAQUIM";521,20;356,94;372,03;423,80;138,75;236,15;451,69
"510629 PARANAITA";622,83;435,30;617,30;445,46;176,60;...;526,46
"510630 PARANATINGA";697,17;432,57;480,38;401,86;420,00;...;507,70
"510631 NOVO SANTO ANTONIO";613,16;313,25;293,58;364,83;275,03;...;408,20
"510637 PEDRA PRETA";616,19;453,74;684,67;425,58;339,54;...;506,42
"510642 PEIXOTO DE AZEVEDO";830,05;351,07;234,16;496,45;41,88;...;559,54
"510645 PLANALTO DA SERRA";397,57;348,16;622,18;339,69;170,40;...;358,99
"510650 POCONE";644,95;325,87;350,49;368,18;305,60;...;411,50
"510665 PONTAL DO ARAGUAIA";614,64;382,53;991,33;569,08;836,67;...;576,59
"510670 PONTE BRANCA";594,40;407,33;347,47;526,36;252,00;...;548,40
"510675 PONTES E LACERDA";795,99;512,09;661,14;502,80;825,00;...;633,72
"510677 PORTO ALEGRE DO NORTE";654,03;387,60;380,07;358,61;92,38;...;431,87
"510680 PORTO DOS GAUCHOS";785,07;441,73;875,39;458,91;2897,86;...;616,76
"510682 PORTO ESPERIDIAO";939,19;426,45;315,92;328,47;145,79;...;498,76
"510685 PORTO ESTRELA";352,77;241,48;226,21;252,89;...;...;272,68
"510700 POXOREO";541,61;404,03;319,04;417,30;51,53;...;442,04
"510704 PRIMAVERA DO LESTE";1158,60;635,65;1013,27;643,75;561,92;...;915,27
"510706 QUERENCIA";885,45;541,41;455,61;491,93;52,84;...;623,85
"510710 SAO JOSE DOS QUATRO MARCOS";832,48;387,37;781,93;475,97;373,76;...;643,20
"510715 RESERVA DO CABACAL";453,85;468,16;377,22;405,38;...;...;429,00
"510718 RIBEIRAO CASCALHEIRA";619,34;544,84;421,10;474,35;62,85;...;480,17
"510719 RIBEIRAOZINHO";596,35;513,82;711,07;543,48;...;...;569,90
"510720 RIO BRANCO";742,96;642,63;588,91;532,74;255,33;...;614,63
"510724 SANTA CARMEM";793,62;491,31;4097,86;420,75;-;...;631,10
"510726 SANTO AFONSO";529,40;383,05;416,31;434,17;153,00;...;459,12
"510729 SAO JOSE DO POVO";476,81;424,80;512,01;343,81;...;...;394,88
"510730 SAO JOSE DO RIO CLARO";751,30;385,13;623,75;477,46;165,00;...;567,82
"510735 SAO JOSE DO XINGU";1180,11;401,09;296,84;443,40;146,62;...;608,94
"510740 SAO PEDRO DA CIPA";523,28;421,32;340,74;446,31;964,00;...;462,16
"510757 RONDOLANDIA";474,83;487,21;378,78;426,84;146,77;...;370,87
"510760 RONDONOPOLIS";1111,23;672,63;1125,23;606,33;603,53;...;822,25
"510770 ROSARIO OESTE";546,09;408,61;431,61;425,43;326,41;...;451,71
"510774 SANTA CRUZ DO XINGU";883,56;711,75;592,81;415,13;254,00;...;606,05
"510775 SALTO DO CEU";522,92;540,86;452,65;431,97;178,00;...;468,42
"510776 SANTA RITA DO TRIVELATO";916,67;463,65;348,04;527,41;75,00;...;688,53
"510777 SANTA TEREZINHA";343,77;326,46;382,15;353,84;120,49;...;313,85
"510779 SANTO ANTONIO DO LESTE";607,83;601,18;541,05;495,18;37,66;...;463,97
"510780 SANTO ANTONIO DO LEVERGER";659,88;393,52;712,35;376,51;402,81;...;427,06
"510785 SAO FELIX DO ARAGUAIA";624,96;497,01;465,49;404,29;201,58;...;453,16
"510787 SAPEZAL";1114,58;629,15;711,97;663,53;263,69;...;843,21
"510788 SERRA NOVA DOURADA";462,49;361,76;430,33;388,20;...;...;408,25
"510790 SINOP";1111,92;653,35;939,72;611,92;744,89;222,00;870,32
"510792 SORRISO";1239,87;578,65;920,54;638,72;376,13;101,64;935,80
"510794 TABAPORA";664,06;505,14;584,54;414,44;...;...;529,54
"510795 TANGARA DA SERRA";1177,03;549,78;738,04;603,37;172,26;243,42;828,55
"510800 TAPURAH";863,82;521,48;498,22;559,85;267,04;...;714,23
"510805 TERRA NOVA DO NORTE";648,79;347,16;472,66;460,98;...;...;563,49
"510810 TESOURO";540,55;409,44;334,74;332,53;...;...;384,02
"510820 TORIXOREU";751,50;423,87;488,69;415,09;...;...;536,21
"510830 UNIAO DO SUL";620,82;439,16;192,52;393,74;...;...;492,55
"510835 VALE DE SAO DOMINGOS";563,97;432,22;725,14;433,54;...;...;474,72
"510840 VARZEA GRANDE";808,18;527,08;666,86;569,07;882,92;...;635,21
"510850 VERA";561,71;470,22;473,84;413,26;250,00;...;492,48
"510860 VILA RICA";758,53;625,96;369,25;598,10;462,51;...;653,67
"510880 NOVA GUARITA";639,78;266,09;384,91;401,11;...;...;516,13
"510885 NOVA MARILANDIA";657,64;437,68;472,55;506,73;383,28;...;545,02
"510890 NOVA MARINGA";675,50;527,49;488,81;607,70;166,67;...;622,30
"510895 NOVA MONTE VERDE";766,79;469,20;500,14;458,21;427,79;...;585,33
"520005 ABADIA DE GOIAS";604,54;439,80;741,76;542,71;466,67;...;568,21
